id,name,category_primary,region,tier_label,place_complexity,pin_ambiguity,should_move,offset_haversine_m,arrival_cost_m,gt_confidence,sidewalk_visible,parking_lot_crossing,barrier_detected
08f2b890234ea3b1039dd1f0a05c7619,Scott's Hallmark Shop,gift_shop,NY,standard_commercial,multi_tenant,medium,False,0.0,10.0,1.0,,True,False
08f2986b8a256415033922603bc80ce5,Watermill Express,water_supplier,NV,standard_commercial,simple,low,True,39.70295730524364,39.7,0.9,,False,False
08f29a1c20205202035e66d05c7cce48,French Hand Laundry and Dry,dry_cleaning,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26d1513d7631403ed8f1076eca02c,Bath & Body Works,candle_store,TX,standard_commercial,simple,low,True,40.19920140589099,40.2,0.9,,False,False
08f2a91d6a4969b203b7fa6ebcd7ac79,Rhino Self Storage - South Bloomfield,self_storage_facility,OH,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f489c18345912103a5d834da25dc3a,Mac Doc,it_service_and_computer_repair,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29b6d148ab75403660eb8c0fafc46,Alert Security,security_services,AZ,no_building,multi_tenant,high,False,0.0,0.0,0.3,,False,False
08f2a8b6dd389dad031a3baca694052b,DC Marketing and Design,marketing_agency,,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2aa8d8c45a2c303cff6a8de3bf0ca,Starbucks,coffee_shop,MD,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f27aaa84104b4103c90ed560d6cbf4,Border States Electric,electrical_supply_store,ND,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26460988e876d0301033dbc838aec,Southwestern Hearing Centers,hearing_aids,MO,standard_commercial,complex,high,False,0.0,10.0,1.0,,True,False
08f275cb064cdaee03369c476fb11f49,Blue Moon Emporium,flowers_and_gifts_shop,WI,standard_commercial,simple,low,False,9.552132111551282,9.55,0.9,,False,False
08f28d54da86668e037b7e013d5c8365,QFC,retail,WA,standard_commercial,simple,low,True,33.00974824051843,33.01,0.9,,False,False
08f2a322da4e389c034d169b87a7de62,Taproom Bar and Grill,pub,MA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44a102dd7408c03b9faab9cebd487,Epal Consulting,professional_services,FL,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f44cd58ea5ba2003e2a4c61e834e25,Be Caffeinated,coffee_shop,TN,standard_commercial,simple,low,True,40.23615926113654,40.24,0.9,,False,False
08f44a9642658c8803a561ecc750e2e3,Highspeed Animal Trapping,pest_control_service,FL,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f441a8984c8750031de056ec21f9b7,Einstein Bros. Bagels,bagel_restaurant,FL,standard_commercial,simple,low,True,18.99902099100085,19.0,0.9,,False,False
08f2a961b007282d033e0d66530ea07d,Dollar Tree,discount_store,IN,standard_commercial,simple,low,True,37.05421257287865,37.05,0.9,,False,False
08f441a5ac75b04a03ae2f114951f31b,Garden Bistro,american_restaurant,FL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f283445937269803b7f0fe626bd986,Los Tres Hermanos Bakery,bakery,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f5d16b2b7ae845031141f90bd4ff40,Panda Express,chinese_restaurant,HI,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2830ad09b32e50358cf164d3b91c0,Palmgren's Engravables,flowers_and_gifts_shop,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f275925c109a30034d4d467c98b6a2,Dunkin',donuts,IL,standard_commercial,simple,low,True,36.64563210642659,36.65,0.9,,False,False
08f28d0aeb91060c038b7de7404c3013,Kids N Play Learning Center,day_care_preschool,WA,multi_tenant,complex,high,False,0.0,10.0,1.0,,True,False
08f2600b0ba0623403b272c6307f6e6b,Staybridge Suites Sioux Falls Southwest,hotel,SD,standard_commercial,simple,medium,True,38.7025655101173,38.7,0.9,,False,False
08f269dd14a180de03557663ebb03589,1-2-Thai,thai_restaurant,CO,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a13912a3110a037d5717d81ee7cb,Gasiorowski and Holobinko,lawyer,NJ,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f264d8d5b280620320014a1a1a43f5,Taqueria Sabor Oaxaca 4705,food_stand,TN,open_space,simple,low,False,0.0,15.0,0.8,False,False,False
08f2830821a034dc038a111a596b5b94,Southern Glazer's Wine & Spirits,liquor_store,CA,standard_commercial,simple,low,True,38.897630965477695,38.9,0.9,,False,False
08f27b369aa72ac203c52252c08528e1,Nalivka's Original Pizza Kitchen,pizza_restaurant,MT,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f44cd5a3a31a7103c1999dd68969d9,Taqueria Jalisco,mexican_restaurant,TN,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f48d88717768a303f7607cb0f44a3b,Stephen P Curtis Attorney at Law,lawyer,NM,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f29a0b5d5a3b8203591ad09ed8f8b4,Hilgenfeld Mortuary,funeral_services_and_cemeteries,CA,open_space,simple,low,True,9.909669397498044,24.91,0.9,False,False,False
08f2a8865c4dac53030ca8e1a933a557,DG Market,department_store,VA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f446c041453459034ce664dbae1479,Watermill Express,water_supplier,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a4560ba671903f417790e39b651,Di Leone's Italian Restaurant,italian_restaurant,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a16356c7552e031243312f99a487,John E. Bach Jr.,lawyer,NY,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a1345c759d0503e8538d421c8628,Kohl's,department_store,NJ,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f441e75a98392303de5429652f120c,Cork's Cigar Bar,bar,FL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f28347ac20c56903854b5b9b276da2,NTT Communications,software_development,CA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f262eb18820b11038fa15113abce27,Hoglund Law,bankruptcy_law,MN,no_building,multi_tenant,high,False,0.0,0.0,0.3,,False,False
08f29a960d8e263503f631808b7ee74b,Ross Dress for Less,department_store,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f446c970412a6603d81378e5a770bf,Angleton Feeders,retail,TX,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f2b8e64a78a443034123d9e657207d,Little Caesars Pizza,pizza_restaurant,NY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a86914ae28d903df50ebd97962e7,Best Western Plus Dutch Haus Inn and Suites,hotel,OH,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f26c862d350632037d86f8bbc8585a,Ulta Beauty,cosmetic_and_beauty_supplies,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2af6094183ce903f72bcc7627a31a,Emporium,flowers_and_gifts_shop,VA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a93c536cb46903793739b1406a7f,Metro by T-Mobile,mobile_phone_store,OH,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a8b9b0aca98d037a18a32f529b30,Vaughan & Associates,professional_services,VA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f26c188d8718ce03186d609403eaaa,Law Firm of Oklahoma,lawyer,OK,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f28d542c826971033b48110cdedb63,"Zundel Law Offices, PLLC",divorce_and_family_law,WA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a1009aa2da32035b4a3f1ff12e9a,Charleys Cheesesteaks,sandwich_shop,NJ,standard_commercial,simple,low,True,37.2290912332656,37.23,0.9,,False,False
08f274b5a468508c036f37c11128d079,BinTris Moving & Storage,self_storage_facility,MI,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a306593a6a510368f5853033c391,Waterford's Family Restaurant,pub,MA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a846242a60f603ccb80fc5c37e77,Monkey Bar,pub,PA,standard_commercial,simple,low,True,37.49918293362219,37.5,0.9,,False,False
08f28d57047004f303ce23d54504030d,Sherry's Cozy Quilts,fabric_store,WA,standard_commercial,multi_tenant,medium,False,0.0,10.0,1.0,,True,False
08f26905ab401b6e03e697df66a36aea,VanFam Embroidery,screen_printing_t_shirt_printing,UT,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44a100eb482e1037499e5649a8ed2,HireBiz Med,employment_agencies,FL,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f269058e45a82d032607472594470c,Five Below,discount_store,UT,standard_commercial,simple,low,True,37.60980913004944,37.61,0.9,,False,False
08f444d68e8e0c09032deb7ed8091c7f,Amigo Juan,mexican_restaurant,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f445c0090834d003d34dd2f09da3f7,Son Seekers After School and Summer Camp,day_care_preschool,MS,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f29a0a90acc15b039713e1a30f5ddc,Casa Diaz Mexican Kitchen,mexican_restaurant,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a3044b6ceaa003b115d89d57c14f,Fairfield Inn & Suites by Marriott Boston Tewksbury/Andover,hotel,MA,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f275d0b5524c6603f99ed806bc0d18,Beacon Building Products,building_supply_store,WI,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f4450863054ca903b8e9e16e72be6c,Little People Learning Center,day_care_preschool,MS,multi_tenant,complex,high,False,0.0,10.0,1.0,,True,False
08f28d5429d4569a03661780dc37bcc7,The Sushi Samurai,sushi_restaurant,WA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f441a888193489034d2c3287f4eedc,Asure,event_planning,FL,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2ad346409bc64034bbc482c561a1f,Little Caesars Pizza,pizza_restaurant,SC,standard_commercial,simple,low,False,0.0,0.0,0.0,,False,False
08f2a9c5915140b403b351d3326446f5,The Faulkner Law Office,personal_injury_law,OH,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f444b0288b4a6503946f40acc826db,T-Mobile,mobile_phone_store,AR,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f446cad3c35d6b03c70dc4b78a6192,Professional Protection & Investigations,professional_services,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f283035a5517a803d519edc5e95aee,McDonald's,burger_restaurant,CA,standard_commercial,simple,low,True,38.51743626759684,38.52,0.9,,False,False
08f2a896491b42f003539353ee455d76,Eagles Express,convenience_store,NC,standard_commercial,simple,low,True,39.8972823119225,39.9,0.9,,False,False
08f2aacce82d6a6103845e2dbb3c7c54,Kinder-Haus,day_care_preschool,PA,multi_tenant,simple,low,False,0.0,0.0,1.0,,False,False
08f27484ad1368a903759d3babb5ed58,Barber Ford Parts,auto_parts_and_supply_store,MI,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a336510d3cad0301f1033e4736ba,Stonington Gardens,nursery_and_gardening,CT,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f489c15b0c160a0305cbfdb757a418,Reeder Consulting,career_counseling,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f288423352004603ef5b0a89d6385c,Bodovino,wine_bar,ID,standard_commercial,simple,low,True,35.60807302498802,35.61,0.9,,False,False
08f275d98c65a1b1034c111d964b09d8,Esell,auction_house,WI,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2659a2388ccc6030f85be8ee7187d,The Find - Designer Home Outlet,furniture_store,TN,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44f009c73212803cfa85f7b93f01a,Third and Main,hotel,FL,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f26cb9166917b1035d0d2c912bee56,DFW Experts ROI,marketing_agency,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a9670ac4690003aa6e462e376abb,Hideaway Lounge,bar,IN,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f283348222ecec0351640c0b4abe24,Papa Murphy's,pizza_restaurant,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26d9331a2912303e6f6dee003f035,Executive Inn,hotel,TX,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f2b8910a02502e0362730ac17d92ff,Basch & Keegan LLP,personal_injury_law,NY,no_building,multi_tenant,high,False,0.0,0.0,0.3,,False,False
08f2aa6c106c8261037d3194d13eb937,Pizza Guys,pizza_restaurant,NY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26d38ce185c8e03a61ce0134d7cd2,Superior Tanker Wash,seafood_restaurant,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f446c844186a4403b4772191bec320,MC. Construction,construction_services,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f27594c19a8ac903e585f684e3e4e9,Baseball Tap,pub,IL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f262d9a350240203fd164fba637938,143,home_goods_store,MN,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a10681921a2403844334d678de93,KinderZone,day_care_preschool,NJ,multi_tenant,simple,low,False,0.0,0.0,0.0,,False,False
08f44c1a338ae7a003785ab5ce5ec149,The Dope Dank and Dine Podcast,eat_and_drink,GA,standard_commercial,simple,low,True,40.94220161634505,40.94,0.9,,False,False
08f2a100de56c71303650e27b2534c6d,LIFE-Jonathan Williams Day Care Center,child_care_and_day_care,NY,multi_tenant,complex,high,False,0.0,10.0,1.0,,True,False
08f489d526acb866033f3ce68ef0173a,Jimmy John's,fast_food_restaurant,TX,standard_commercial,multi_tenant,medium,True,18.61659192637872,28.62,0.9,,True,False
08f29a18d67ad770039dad16a0f8eb0d,CENTERcoffee,coffee_shop,CA,standard_commercial,complex,high,False,0.0,10.0,1.0,,True,False
08f28c6004a6a5520366aaebfff8fdce,Kraken Beach Arts,arts_and_crafts,WA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a42b04f362b033906064c2fd0ef,El Camino Preschool,day_care_preschool,CA,multi_tenant,simple,low,False,0.0,0.0,0.9,,False,False
08f26ca0d464399d03e83c6c3ccd5940,Swaggy Snow Shaved Ice,shaved_ice_shop,TX,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2aaa28e9a64b503f61ec435f1726b,West Park Gardens,hotel,VA,standard_commercial,complex,high,False,0.0,10.0,1.0,,True,False
08f28f00f3d4b585032f78576978daf6,Additional Self Storage,self_storage_facility,WA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a1007630dc890338cfe2856bf4ef,Greens Irish Pub,irish_pub,NY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2aac8cbd754d1037c3edc42f598b9,On the Go Mobile,mobile_phone_store,PA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a8409b8e5aed03b8bf14219d63e7,Carte Blanche Home and Design,shopping,PA,multi_tenant,simple,low,False,0.0,0.0,0.9,,False,False
08f2659a6cd851ab033dfc9758ba99aa,Cracker Barrel Old Country Store,breakfast_and_brunch_restaurant,TN,standard_commercial,simple,low,True,40.27504986914265,40.28,0.9,,False,False
08f26c18820aed1e03da1f809058626a,A.M. Hills Residence Hall,accommodation,OK,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44a828b67117003907983dbf5651a,Bremer Boys LLC,construction_services,FL,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a8ba966e45ab03c0f6e2181f87a6,Burlington Outlet Village,shopping_center,NC,multi_tenant,complex,high,False,0.0,10.0,1.0,,True,False
08f266d2d3cd915d039b3bc66aa5eade,El Charro,mexican_restaurant,KY,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f4450c93790a50032eb6b05d6701b3,Foley Event Center,event_planning,AL,no_building,complex,high,False,0.0,0.0,0.2,,False,False
08f26aa68b582a530302d75803178ea0,The Law Office of Greg McMahon,criminal_defense_law,CO,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2833b71030103036f05f1f9d1afdc,Cricket Wireless,mobile_phone_store,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a56dc4a5d1603208f21309c7b1a,Buffalo Wild Wings,chicken_restaurant,CA,standard_commercial,simple,low,False,9.893047836813771,9.89,0.9,,False,False
08f2a30466c8293503b5bf4b2535a206,CVS Pharmacy,medical_supply,NH,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a19b28d06000322a7b0198ff445,A a Mini Mart,grocery_store,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29adc6279e64503effa7c637f9d85,Whiz Kids Toys,toy_store,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26c88d5d6210c03319a6d7f304fc6,Days Inn of Sherman,hotel,TX,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f266884b4ac928031ad5e9470a362c,Cricket Wireless Authorized Retailer,mobile_phone_store,KY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a100b2b8b3460342856dfec49792,The Concept Studio,professional_services,NJ,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a1331b61cd2203e7a91a07c9ad54,The Inn At Sea Oaks,hotel,NJ,standard_commercial,simple,medium,False,0.0,0.0,1.0,,False,False
08f2a931a9d63118036d6d7b8b12453f,Home Emporium,home_goods_store,OH,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2aa84d3b9211303e52b4edf620591,Taba Entertainment,dj_service,VA,standard_commercial,multi_tenant,medium,True,38.26833740258842,48.27,0.9,,True,False
08f2664d9324dcf00389658a6257ebbb,True color,wholesale_store,IL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a8aa5c44a36603e770fe47ec2375,Norris Funeral Services and Crematory - Martinsville Chapel,funeral_services_and_cemeteries,VA,open_space,simple,low,False,0.0,15.0,0.9,False,False,False
08f262c49c930868032cac380cd20e52,Chippewa Packaging,professional_services,MN,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a134cb46b25a039cb20f625b7cea,Chipotle Mexican Grill,mexican_restaurant,NJ,standard_commercial,simple,low,True,37.76873056422135,37.77,0.9,,False,False
08f441a9a9a21af00369d36678a0581e,The Tavern at Bayboro,pub,FL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44e9222273af6033138c850d552c5,Quick Tag,pet_store,AL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f29a1d1acacad2034c3b88781d2493,Good Donut,donuts,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2aaaa598dc44503d88dfd1e1011a4,Subway,fast_food_restaurant,VA,standard_commercial,multi_tenant,medium,False,0.0,10.0,0.9,,True,False
08f29a1d3499280503efe717fdf2b11a,West Coast Emergency Medical Services,professional_services,CA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f44a1384c9098a0320c301d347d82e,KNS grill,restaurant,FL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2759309ba9c710314b2731725bf3a,Meijer Express Gas Station,convenience_store,IL,standard_commercial,complex,high,True,36.52490621384664,46.52,0.9,,True,False
08f268c6e512385903a6ecf107981036,Storage Time,self_storage_facility,CO,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f48ee17088ec6903956b34bcafebe9,LifeSafer Ignition Interlock,clothing_store,AZ,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44cc29ad588eb03c87215681e599e,Elder's Ace Hardware,hardware_store,GA,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f2a10a9446365e03da452ad2e58a68,Sushi.Com,noodles_restaurant,NY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44ebb685b221a03212a4e3d6d72ff,Cullman Smoke and Vapes,tobacco_shop,AL,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f2832060ab2c89037b449f213e2c49,Golden Pond Water Plants,nursery_and_gardening,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f441a31e186b190340500efffcf787,Wiggle Worms Learning Center,day_care_preschool,FL,multi_tenant,complex,high,False,0.0,10.0,1.0,,True,False
08f48ebb586586680383520343e0bfa5,Starbucks,coffee_shop,AZ,standard_commercial,simple,low,True,41.101733340505945,41.1,0.9,,False,False
08f28308c6b8ac1a03c9cf1f7a39a7b7,Juanita's Flower Shop,flowers_and_gifts_shop,CA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f264d6f624a79803b185ab9731c129,El Indio Mexican Restaurant,mexican_restaurant,TN,standard_commercial,simple,low,True,17.49300771729782,17.49,0.9,,False,False
08f2681a3191b11203efb65a10ef1d15,Phoenix Asylum,event_planning,CO,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f266212976b6e403ea688fb7006e67,Growing Grounds Garden Center & Florist,nursery_and_gardening,IL,standard_commercial,complex,high,False,0.0,10.0,1.0,,True,False
08f2a105b643190e03cb66a56ca7ee15,Mastodon Ammo & Camo,gun_and_ammo,NJ,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2aa81137656f203bf4b662cb3a37f,Mr. Tire Auto Service Centers,tire_shop,MD,standard_commercial,complex,high,True,16.694988564245808,26.69,0.9,,True,False
08f44a90e2768c460342e973337bbdce,Starbucks,coffee_shop,FL,standard_commercial,simple,low,True,43.19624276178888,43.2,0.9,,False,False
08f2a100dc37282603bd7a18aeb7d9ce,Kids Foot Locker,shoe_store,NY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2748cc124045d0347716d6aebfe61,Kinek Web Design,web_designer,MI,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2b8918c909242035d4aae72278e49,State Street Laundromat,laundromat,NY,standard_commercial,simple,low,True,15.782237176658514,15.78,0.9,,False,False
08f2642b69548060033bf9d7e20b7998,S T Gear & Machine,machine_shop,MO,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2659a4e6f4173039b03538cc7a75a,Panera Bread,cafe,MS,standard_commercial,simple,low,True,40.31190629644031,40.31,0.9,,False,False
08f26636dcd95488032eae5b592ae498,Cruiser's Drive Thru,fast_food_restaurant,IL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2664c92ca4492030c41db168e5407,Mannheim Discount Liquors,liquor_store,IL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26752726d612203878c17fe19afdb,Pleasant Pines Daycare,day_care_preschool,IL,multi_tenant,simple,low,False,0.0,0.0,0.9,,False,False
08f2640c9e15e486031e0bf33abc3411,Haque Law Practice LLC,immigration_law,MO,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f265e90354dd41037f7b647a4c34dc,National TV Sales & Rental,electronics,MO,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44d983279db530333f0c5bfd9ba97,CVS Beauty,shopping,NC,multi_tenant,simple,low,True,40.00957301445518,40.01,0.9,,False,False
08f2aa87a469101a03279349961c5b72,Define Design Group,architectural_designer,DC,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f4452934195ce6031dce86a24e42db,The Morgan Law Group,lawyer,FL,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f464958688119b03539be7c82101fe,Nanko Fishing Supply,hunting_and_fishing_supplies,HI,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f4455453d354c5032274fa4b957973,GNC Live Well,vitamins_and_supplements,MS,standard_commercial,simple,low,True,42.40097959013087,42.4,0.9,,False,False
08f2baba667526dd034a617ff91939ab,Stiles Fuel,propane_supplier,NH,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2748ccb722c4a03c782746f4d1e03,"Avanti Law Group, PLLC",lawyer,MI,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f265e49e590c7403d24d2f41e9e2a0,Portside Pizza,pizza_restaurant,MO,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f299579ca1a34e0363b90162dcbbe6,Zion White Bison Glamping and RV Resort,hotel,UT,standard_commercial,complex,high,False,0.0,10.0,1.0,,True,False
08f268c1805a958403983667b14ea60d,Across Carpet & Cleaning Services,janitorial_services,,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f5d115334485b403081002c9f68498,Hawaii Island Ice Distributors,ice_cream_shop,HI,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26cb9a506a141036534d3d2ee8e70,Market Ross Place,event_planning,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f44f4c5301a073030d1c9183265cb3,Bob's TV/Home Theater Innovations,home_theater_systems_stores,FL,standard_commercial,simple,low,True,43.02309976653952,43.02,0.9,,False,False
08f2666db2c832b2037e289b7a33d6bd,Kristie's Sweet Treats,ice_cream_shop,IL,standard_commercial,simple,low,False,0.0,0.0,0.9,,False,False
08f2a100f36d09a1038a2857415918e4,Fine Art Events,wedding_planning,NY,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a14620b84a28035ed29022d2884e,T-Mobile for Business,mobile_phone_store,CT,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44dc2051296ab03f3eaaeded531bb,Sherwin-Williams Paint Store,paint_store,SC,standard_commercial,multi_tenant,medium,False,0.0,10.0,1.0,,True,False
08f274d79c4486ea03b078110ef6dfb3,Kung Fu Tea x T.K.K. Fried Chicken Express,restaurant,MI,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f266d33371332d03678d25b20b599f,Doughdaddy's Doughnuts,donuts,KY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2b89d409aa20303ba1bbf31597dd8,Barnes & Noble,bookstore,NY,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f2a88d84742c35036197c48b6019d0,Sapient Health Services,professional_services,VA,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f2a12291ade2240343bddfb9c54440,Faber Distilling Co.,liquor_store,PA,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44db4dac8a6ee0374092061617de6,Goodwill,thrift_store,NC,standard_commercial,simple,low,True,17.373080312916628,17.37,0.9,,False,False
08f274d79123027303081d5e8f8bb1b1,Little Caesars Pizza,fast_food_restaurant,MI,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44f068e95dca103121bc78f1ca298,PJD's Beer & Wine Garden,beer_garden,FL,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f26ea944c9a418031f09bed0fa9f8a,Therma Self Storage,self_storage_facility,OK,standard_commercial,simple,low,False,0.0,0.0,1.0,,False,False
08f44ccd2e31672e0310e0fac96580cf,Courthouse Tool & Tractor Rental,machine_and_tool_rentals,GA,standard_commercial,multi_tenant,medium,False,0.0,10.0,1.0,,True,False
08f2b890666b379503c9c3a07494124d,Law and Law,wills_trusts_and_probate,NY,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f266886697152e0387303834501da4,Chuck E. Cheese,pizza_restaurant,IN,standard_commercial,simple,low,True,38.59298504503408,38.59,0.9,,False,False
08f26c864b70619e0304877c24c2cf11,Leon Capital Group,event_planning,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
08f26c80d85a879d036756cb2335547b,Craftlogic Software LLC,software_development,TX,no_building,simple,high,False,0.0,0.0,0.3,,False,False
