id,name,category_primary,region,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m
08f2aaa80dc765560382805edbcbae03,Hobby Lobby,arts_and_crafts,VA,39.1105588,-77.5357792,39.1105588,-77.5357792,0.9,"The current pin location appears to be at the center of the building, which is likely the main entrance for the Hobby Lobby store.",gpt-4o-mini,"240 Fort Evans Rd NE, Leesburg, VA, 20176-4497, US",0.0,0.0,0.0
08f2aaab323a5618032cde18a156c235,Mr. Wish Herndon,bubble_tea,VA,38.9619018,-77.4008504,38.9619018,-77.40095768786982,0.9,"The pin should be placed closer to the main entrance of Mr. Wish, which appears to be on the side of the building facing the parking lot, rather than the center of the building.",gpt-4o-mini,"1242 Elden St, Herndon, VA, 20170-5504, US",9.27623793391716,9.286671955356283,9.286671955356283
08f266ba0ea4e62a03cb0a3ba396f25f,Pruitt Taxidermy,taxidermist,KY,36.9577477,-86.0115525,36.9577477,-86.0115525,0.9,"The current pin location appears to be at the center of the property, which is likely the main entrance or storefront for Pruitt Taxidermy.",gpt-4o-mini,"2820 Siddens Rd, Glasgow, KY, 42141-7001, US",0.0,0.0,0.0
08f2aa81132b60d003b40e89c87ee08a,Homestead Gardens Severna Park,nursery_and_gardening,MD,39.07854,-76.5477,39.07854,-76.5477,0.9,"The current pin location appears to be at the center of the building, which is likely the main entrance for customers visiting the nursery and gardening center.",gpt-4o-mini,"518 Ritchie Hwy, Severna Park, MD, 21146, US",0.0,0.0,0.0
08f44a1a8eb4985303d265d917bdd5e8,CVS Beauty,shopping,FL,26.00837,-80.3772,26.008466422827,-80.37714635606508,0.9,"The pin should be placed near the main entrance of CVS Beauty, which is likely facing Pines Blvd. The current pin is too centered and does not accurately reflect the storefront location.",gpt-4o-mini,"17201 Pines Blvd, Pembroke Pines, FL, 33029-1506, US",11.987256651672423,12.000740058490885,16.1006814495294
08f2a938b265ad8003104a8a2cd8a5ca,Taco Bell,fast_food_restaurant,OH,39.5021401,-84.3558466,39.502098708295605,-84.35595388786983,0.9,"The pin should be placed closer to the main entrance of Taco Bell, which is visible on the satellite image. The current pin is too centered and does not accurately reflect the storefront location.",gpt-4o-mini,"800 S Breiel Blvd, Middletown, OH, 45044-6204, US",10.291611606669756,10.303187731472471,13.823176342764716
08f27406c8cc0b9203ddda6a0c0f7658,Debroux Cottages Sturgeon Bay,cottage,WI,44.887555,-87.42992,44.887555,-87.42992,1.0,"The current pin location appears to be at the center of the property, which is appropriate for a cottage. This location likely represents the main access point for guests.",gpt-4o-mini,"6913 CR-M, Sturgeon Bay, WI, 54235-9041, US",0.0,0.0,0.0
08f2aa845eb8520103a7f17fd1fc691f,Bloomingdale Wine and Spirits,liquor_store,DC,38.915465,-77.0123595,38.915465,-77.0123595,1.0,"The current pin location is at the center of the image, which is appropriate for the storefront of a liquor store, as it likely faces the street directly.",gpt-4o-mini,"1836 1st St NW, Washington, DC, 20001-1067, US",0.0,0.0,0.0
08f2a100d21352a903352c2dbaa8ce89,J & D Oriental Rugs,carpet_store,NY,40.745606,-73.985255,40.745606,-73.985255,1.0,"The current pin location appears to be correctly placed at the center of the building, which aligns with the storefront facing the street.",gpt-4o-mini,"838 6th Ave, New York, NY, 10001-4193, US",0.0,0.0,0.0
08f2aa402200eb1e039da6c8368a2fd4,Seneca Lake Creekside Cabin,cabin,NY,42.6154307,-76.8742258,42.6154307,-76.8742258,1.0,"The current pin location appears to be at the center of the property, which is appropriate for a cabin, as it likely represents the main access point or central area of the cabin's location.",gpt-4o-mini,"8449 Lower Lake Rd, Lodi, NY, 14860-9609, US",0.0,0.0,0.0
08f2a956ab9650f003ffc643da0eb3cf,RefreshingData,internet_service_provider,OH,39.964866,-82.998277,39.964866,-82.998277,0.9,"The current pin location appears to be at the center of the building, which is likely the main entrance for the internet service provider.",gpt-4o-mini,"110 N 3rd St, Columbus, OH, 43215-3194, US",0.0,0.0,0.0
08f26c937305549d03c942a51ae56607,Adams Design Service,architectural_designer,TX,32.347486,-95.301468,32.347486,-95.301468,1.0,"The current pin location is at the center of the building, which is appropriate for an office/professional service like Adams Design Service, indicating the main entrance.",gpt-4o-mini,"115 University Pl, Tyler, TX, 75702-7326, US",0.0,0.0,0.0
08f2742291ad96b1039b32ac04242064,Boarders Inn and Suites,hotel,WI,44.7564261,-88.6131299,44.7564261,-88.6131299,1.0,"The current pin location is at the center of the hotel, which is typically where the main lobby entrance is located.",gpt-4o-mini,"W7393 River Bend Rd, Shawano, WI, 54166-6165, US",0.0,0.0,0.0
08f2a305a2263656031ce1b7ea0bdfb6,Avalanche Screen Printing,screen_printing_t_shirt_printing,NH,43.0193189,-71.4042049,43.0193189,-71.4042049,0.9,"The current pin location appears to be centrally located within the business area, likely representing the main entrance or storefront for Avalanche Screen Printing.",gpt-4o-mini,"78 RT-28-BYP, Hooksett, NH, 03106-2011, US",0.0,0.0,0.0
08f44a972a198cd203f490dbeed0f60c,Firehouse Subs,sandwich_shop,FL,28.6581413,-81.1797599,28.658235444758965,-81.17959896819525,0.8,"The pin should be placed closer to the main entrance of Firehouse Subs, which is likely facing the street. The current pin is too centered and does not accurately represent the storefront location.",gpt-4o-mini,"1016 Lockwood Blvd, Oviedo, FL, 32765-6133, US",18.872205895254332,18.89343357285855,26.200479361485215
08f444685c871284035a3f6f2e8f5be4,In-Storage.com,self_storage_facility,LA,29.78023,-90.84927,29.78023,-90.84927,1.0,"The current pin location appears to be correctly placed at the center of the facility, which aligns with the main entrance of the self-storage facility.",gpt-4o-mini,"1901 Talbot Ave, Thibodaux, LA, 70301-3949, US",0.0,0.0,0.0
08f26463757538b30399d636cb6246ea,Baskin-Robbins,ice_cream_shop,MO,38.7997797,-90.3341586,38.79986331376862,-90.33399766819525,0.9,"The pin should be placed closer to the main entrance of the Baskin-Robbins, which is visible on the satellite image. The current pin is too far from the storefront.",gpt-4o-mini,"820 N US-67, Florissant, MO, 63031, US",16.76116784271451,16.78002100137974,23.269703615405362
08f29a1d19270018033152e575602a07,Punjab Indian Market and Cuisine,indian_restaurant,CA,34.1021602,-118.1092609,34.10211578071924,-118.10936818786982,0.8,"The pin should be placed closer to the main entrance of the restaurant, which appears to be on the side facing the street. The current pin is too centered and does not accurately reflect the storefront location.",gpt-4o-mini,"618 W Las Tunas Dr, San Gabriel, CA, 91776-1113, US",11.044386290967179,11.05680914520667,14.834265598676945
08f2a1073285c298038ee88a54c6a95c,Extra Space Storage,storage_facility,NJ,40.7771255,-74.1293168,40.77720674436855,-74.12915586819526,0.8,"The pin should be placed closer to the main entrance of the storage facility, which appears to be on the side facing the street. The current pin is too centered and does not accurately reflect the entrance location.",gpt-4o-mini,"450 Belleville Tpke, North Arlington, NJ, 07031-6719, US",16.286198992407932,16.304517900301242,22.61029947281488
08f2a3361352432203d8be97b35b3725,Jersey Mike's Subs,sandwich_shop,CT,41.5455443,-72.0930111,41.54542385400751,-72.09311838786982,0.8,"The pin should be placed closer to the main entrance of Jersey Mike's Subs, which is likely facing the parking lot and street. The current pin is too centered within the building structure.",gpt-4o-mini,"44 E Town St, Norwich, CT, 06360-2317, US",16.096367286064055,16.11447266851473,22.346754799505494
08f464958688119b03539be7c82101fe,Nanko Fishing Supply,hunting_and_fishing_supplies,HI,21.4167664,-157.8053371,21.416866279535395,-157.8052834560651,0.8,"The pin should be placed closer to the storefront of Nanko Fishing Supply, which appears to be located on the right side of the image facing the street.",gpt-4o-mini,"46-3 Alaloa St, Kaneohe, HI, 96744-3802, US",12.416993762659077,12.430960542623813,16.67788291882356
08f2a1072ec5e20a03ffb4cbb8d30793,The North Bowl,restaurant,NJ,40.726919,-74.0333759,40.72700030573897,-74.03321496819525,0.8,"The pin should be placed closer to the main entrance of the restaurant, which appears to be on the side facing the street. The current pin is too centralized and does not accurately reflect the entrance location.",gpt-4o-mini,"100 Town Square Pl, Jersey City, NJ, 07310-2778, US",16.298501277433946,16.316834023241736,22.627378861922256
08f26dc75e320c2a038425676351b578,Krispy Krunchy Chicken,chicken_restaurant,TX,34.0122065,-100.3015408,34.0122065,-100.3015408,1.0,"The current pin location is at the center of the building, which is appropriate for a restaurant as it likely represents the primary customer entrance.",gpt-4o-mini,"1001 9th St, Paducah, TX, 79248, US",0.0,0.0,0.0
08f26ec28e0d0b6c033b792577d5fb45,Grove Farmers Market,grocery_store,OK,36.5935649,-94.77091,36.5935649,-94.77091,0.9,"The current pin location appears to be centrally located within the block where the Grove Farmers Market is situated, likely indicating the main entrance or storefront facing the street.",gpt-4o-mini,"104 W 3rd St, Grove, OK, 74344-3201, US",0.0,0.0,0.0
08f2832ab4703752037ff18aada0852a,Denio's Roseville Farmers Market & Swap Meet,farmers_market,CA,38.7438066,-121.3057713,38.743681080894845,-121.30587858786983,0.8,"The pin should be placed closer to the main entrance of the farmers market, which is likely located along Vineyard Rd. The current pin is too centered and does not accurately reflect the entrance location.",gpt-4o-mini,"1551 Vineyard Rd, Roseville, CA, 95678-2000, US",16.774336311044134,16.793204280638342,23.287986163710308
08f2a33d8a51d4760329317cd74b00e2,The Law Offices of James A. Miller,wills_trusts_and_probate,MA,42.276826,-71.801832,42.2769053826428,-71.80167106819526,0.8,"The pin should be placed near the main entrance of the building where the Law Offices of James A. Miller is located, which appears to be closer to the right side of the image.",gpt-4o-mini,"108 Grove St Ste 5, Worcester, MA, 01605, US",15.912998327064777,15.930897454062046,22.092181143841998
08f28f00069ad8ce038df97733303071,Rae Loft,event_planning,OR,45.5284386,-122.6429154,45.5284386,-122.6429154,1.0,"The current pin location is at the center of the building, which is appropriate for an event planning business as it likely represents the main entrance or storefront facing the street.",gpt-4o-mini,"2222 NE Oregon St, Portland, OR, 97232-2798, US",0.0,0.0,0.0
08f2b8cb46b9dd52033c26958a790691,Casella Waste Systems,garbage_collection_service,VT,44.4654794,-73.1272269,44.4654794,-73.1272269,0.9,"The current pin location appears to be at the center of the facility, which is appropriate for a garbage collection service where the main operations likely occur.",gpt-4o-mini,"357 Avenue C, Williston, VT, 05495-7146, US",0.0,0.0,0.0
08f2aa5c618e54f30351b1411a64fc93,Paraco Gas,propane_supplier,PA,41.9807177,-75.9998776,41.9807177,-75.9998776,0.9,"The current pin location appears to be at the center of the property, which is likely the main entrance for customers accessing the propane supply services.",gpt-4o-mini,"26741 State Route 267, Friendsville, PA, 18818, US",0.0,0.0,0.0
08f26640dd1136180334232b36ba4b0d,The Flight Center,sporting_goods,IN,41.3771,-87.40709,41.3771,-87.40709,0.9,"The current pin location appears to be at the center of the property, which is likely the correct location for The Flight Center based on the address provided.",gpt-4o-mini,"6298 W 133rd Ave, Crown Point, IN, 46307, US",0.0,0.0,0.0
08f2ab38f570c164032ffc2a7da8d396,Palmer Event Solutions,event_planning,,41.4865545,-81.7071259,41.48659468527224,-81.70723318786982,0.8,"The pin should be placed closer to the main entrance of Palmer Event Solutions, which appears to be on the side facing the street, rather than the center of the image.",gpt-4o-mini,"2619 Vestry Ave, 44113, US",9.99164009280554,10.002878806030326,13.420270743392807
08f2884518641b7303b3138b48c9b3d3,Anderson Ranch Reservoir,campground,ID,43.3573953,-115.4486953,43.3573953,-115.4486953,1.0,"The current pin location is at the center of the campground area, which is appropriate for a park/campground like Anderson Ranch Reservoir.",gpt-4o-mini,"Mountain Home, ID, US",0.0,0.0,0.0
08f48d87322c011903dcf1e7cb6ab15b,The Hacienda at Hotel Santa Fe,accommodation,NM,35.68261,-105.9471,35.682697145709696,-105.94704635606509,0.8,"The main lobby entrance of the hotel is located on the side facing the street, slightly to the right of the current pin location.",gpt-4o-mini,"537 S Guadalupe St, Santa Fe, NM, 87501-2617, US",10.833927945049345,10.846114073839091,14.551587957112151
08f2a3048981544d036c32651f9fb110,FedEx Office Print & Ship Center,shipping_center,NH,42.7887955,-71.5149283,42.7887955,-71.5149283,0.9,"The current pin location appears to be at the center of the building, which is likely the main entrance for the FedEx Office Print & Ship Center.",gpt-4o-mini,"441 Amherst St, Nashua, NH, 03063-1223, US",0.0,0.0,0.0
08f28d555239c6dc0320288d8eeca49d,Mead & Hunt,engineering_services,WA,47.5994705,-122.3341358,47.5994705,-122.3341358,1.0,"The current pin location is at the center of the building, which is appropriate for an office/professional services location like Mead & Hunt.",gpt-4o-mini,"318 First Ave S Ste 205, Seattle, WA, 98104, US",0.0,0.0,0.0
08f28d1694c09548031faa0f2c3113df,Rustlers Front Street Grill,american_restaurant,WA,48.9430241,-122.4519321,48.94309456766001,-122.45187845606507,0.8,"The pin should be placed closer to the main entrance of Rustlers Front Street Grill, which is likely facing Front St. The current pin is too centered and does not accurately reflect the storefront location.",gpt-4o-mini,"405 Front St, Lynden, WA, 98264-1913, US",8.760517634773239,8.770371567135015,11.76668709979818
08f2a33c32d22a80034dd5f3c1c40c44,The Dumpster Divers,garbage_collection_service,MA,42.265376,-71.714001,42.265376,-71.714001,1.0,"The current pin location appears to be correctly positioned at the center of the property, which is appropriate for a garbage collection service's main entrance.",gpt-4o-mini,"487 Grafton St, Shrewsbury, MA, 01545-4082, US",0.0,0.0,0.0
08f0c7339d6f120603dcc0e036ff466d,Anchorage Wine House,liquor_store,AK,61.1407313,-149.9503112,61.14075719177613,-149.95041848786983,0.8,"The pin should be placed closer to the main entrance of the Anchorage Wine House, which appears to be on the side of the building facing Jewel Lake Rd. The current pin is too centered and does not accurately reflect the storefront location.",gpt-4o-mini,"8841 Jewel Lake Rd, Anchorage, AK, 99502-5352, US",6.4377139522831,6.444955168651669,8.646815194077897
08f446c242528b4d030f74580aa12429,Argo Mosaic,carpet_store,TX,30.12694,-95.45172,30.12694,-95.45182728786982,0.8,"The pin should be placed closer to the main entrance of the carpet store, which appears to be facing the street. The current pin is slightly off from this location.",gpt-4o-mini,"594 Sawdust Rd, Spring, TX, 77380-2215, US",10.318326944493329,10.32993311989759,10.32993311989759
08f2bab48116b49e03af2406621eb266,RTAT Precision Machining,machine_shop,VT,44.6973302,-73.1029983,44.6973302,-73.1029983,0.9,"The current pin location appears to be at the center of the property, which is likely the main entrance for the machine shop.",gpt-4o-mini,"122 Morse Rd, Georgia, VT, 05454-4468, US",0.0,0.0,0.0
08f441305256450603596e4dfefc80fb,Sun Resorts & Residences Ft. Myers Beach,campground,FL,26.48895,-81.9432,26.48895,-81.9432,0.9,"The current pin location appears to be centrally located within the campground area, which aligns with the main access point for visitors.",gpt-4o-mini,"17340 San Carlos Blvd, Fort Myers Beach, FL, 33931, US",0.0,0.0,0.0
08f4455094a15b6c031ea10202355a2d,Tindell Symmes Estes and Cusick,lawyer,MS,30.3768433,-89.092785,30.3768433,-89.092785,0.9,"The current pin location appears to be at the center of the building, which is likely the main entrance for the office/professional services category.",gpt-4o-mini,"2200 25th Ave, Gulfport, MS, 39501-4520, US",0.0,0.0,0.0
08f26c85667008650383fa72cbc2ff37,Buckley's Septic Systems,septic_services,TX,33.4748076,-97.0860501,33.4748076,-97.08615738786982,0.8,"The pin should be placed closer to the main entrance of Buckley's Septic Systems, which appears to be on the right side of the building facing the road.",gpt-4o-mini,"5011 E FM 922, Valley View, TX, 76272-6536, US",9.951040991362685,9.96223403802941,9.96223403802941
08f2a3398522c0ad0317c3e4444f01dd,Law Firm of Fedele & Murray,lawyer,MA,42.1915027,-71.2029197,42.19158219003425,-71.20286605606508,0.8,"The pin should be placed closer to the main entrance of the Law Firm of Fedele & Murray, which is likely located on the street side of the building. The current pin is too centered and does not accurately reflect the entrance location.",gpt-4o-mini,"17 Walpole St, Norwood, MA, 02062-3318, US",9.882176553005236,9.893292141223915,13.273243136823991
08f28321046ca111039abe4b5a9d6704,Smoke And Vape Cambridge,electronics,CA,38.658333,-120.999137,38.65841677947684,-120.99897606819526,0.8,"The pin should be placed closer to the storefront of Smoke And Vape Cambridge, which appears to be located on the right side of the image, facing the main road.",gpt-4o-mini,"3950 Cambridge Rd, Shingle Springs, CA, 95682-8900, US",16.794385639093345,16.813276161147993,23.31582022307857
08f2a33043458629035d2f168f47f5af,Loiselle Piano Services,musical_instrument_store,RI,41.6531313,-71.4867297,41.6531313,-71.4867297,1.0,The current pin location appears to be correctly placed at the center of the property based on the address provided.,gpt-4o-mini,"135 Cindyann Dr, East Greenwich, RI, 02818-2400, US",0.0,0.0,0.0
08f2688c9c01adac033bf58e36835549,Colorado Inn,hotel,CO,38.4435628,-105.232729,38.44364683010876,-105.23267535606509,0.8,"The pin should be placed closer to the main lobby entrance of the hotel, which is typically located at the front of the building facing the street.",gpt-4o-mini,"1031 Royal Gorge Blvd, Canon City, CO, 81212-3831, US",10.446597314777238,10.458347769754862,14.031344838426344
08f2af6c9ad09d1903fb1e2633e95845,Verizon Authorized Retailer - Wireless Zone,electronics,VA,37.5361446,-76.7978444,37.5361446,-76.7978444,0.9,"The current pin location appears to be centrally located on the building's roof, which is likely the correct position for the storefront facing the street.",gpt-4o-mini,"416 14th St #1417, West Point, VA, 23181, US",0.0,0.0,0.0
08f2a9cae10d8631033239f17b438587,Maccorkle Lavender,lawyer,WV,38.3521774,-81.6336829,38.3521774,-81.6336829,1.0,"The current pin location is at the center of the building, which is appropriate for a lawyer's office, indicating the main entrance.",gpt-4o-mini,"300 Summers St, Charleston, WV, 25301, US",0.0,0.0,0.0
08f29a0334b416e803cdaca4018445cb,Chinese Laundry -Ontario office/ Main warehouse,laundromat,CA,34.0509281,-117.5539125,34.05079476153044,-117.55401978786982,0.8,"The pin should be placed near the main entrance of the laundromat, which appears to be located on the side of the building facing the parking lot.",gpt-4o-mini,"Rockefeller, Ontario, CA, 91761, US",17.819313362848508,17.839356735698143,24.738738500222077
08f2a100f36da18e031837f7bf99dc22,BizVOIP.com,telecommunications,NY,40.753457,-73.9256767,40.753457,-73.9256767,1.0,"The current pin location appears to be correctly placed at the center of the building, which is appropriate for an office/professional service like BizVOIP.com.",gpt-4o-mini,"3640 37th St Ste 202, Astoria, NY, 11101, US",0.0,0.0,0.0
08f2685b6d2c40f1035c9c17ebe7c40b,Front Range Registered Agent,professional_services,WY,41.1363774,-104.7974241,41.1363774,-104.7974241,0.9,"The current pin location appears to be at the center of the building, which is likely the main entrance for the professional services office.",gpt-4o-mini,"1408 E 13th St, Cheyenne, WY, 82001-4839, US",0.0,0.0,0.0
08f2a30743aaacab03816f2803b0a6ae,Overlook Ridge Residents Union,home_improvement_store,MA,42.4414797,-71.0241588,42.4415192874527,-71.02426608786982,0.9,"The pin should be placed closer to the main entrance of the Overlook Ridge Residents Union, which appears to be located on the side of the building facing the parking lot and street.",gpt-4o-mini,"4 Stone Ln, Malden, MA, 02148-1570, US",9.842998581130487,9.854070101365247,13.220622917980771
08f445546e982744036d7db27df86939,Newman Lumber Company,lumber_store,MS,30.4255036,-89.0269628,30.4255036,-89.0269628,0.9,"The current pin location appears to be at the center of the property, which is likely the correct placement for the Newman Lumber Company's main entrance or storefront.",gpt-4o-mini,"11367 Reichold Rd, Gulfport, MS, 39503, US",0.0,0.0,0.0
08f26cb9166917b1035d0d2c912bee56,DFW Experts ROI,marketing_agency,TX,32.7828196,-96.7955093,32.7828196,-96.7955093,1.0,"The current pin location is at the center of the building, which is appropriate for an office/professional services business like DFW Experts ROI.",gpt-4o-mini,"1910 Pacific Ave, Dallas, TX, 75201-3502, US",0.0,0.0,0.0
08f264579eb4a28d034df70ee9daf451,Backstage Guitar Lab,musical_instrument_store,IL,38.3284266,-88.9101577,38.32846868199208,-88.91026498786982,0.8,"The pin should be placed closer to the storefront of Backstage Guitar Lab, which appears to be facing the street. The current pin is too centered and does not accurately reflect the entrance location.",gpt-4o-mini,"1110 Salem Rd, Mt Vernon, IL, 62864-3441, US",10.463239451285238,10.475008624801701,14.053699354019596
08f2ab3850aca311032a958e700a41e6,Chuck Brown II Bail Bonds,bail_bonds_service,OH,41.4589502,-81.5647179,41.4589502,-81.5647179,0.9,"The current pin location appears to be at the center of the building, which is likely the main entrance for a bail bonds service.",gpt-4o-mini,"3691 Lee Rd, Shaker Heights, OH, 44120-5139, US",0.0,0.0,0.0
08f265572ba4821c032d0f0791c0d791,"Hearing Aid Consultants, LLC",hearing_aids,MO,38.5530126,-92.194348,38.5530126,-92.194348,0.9,"The current pin location appears to be at the center of the building, which is likely the main entrance for a professional service like Hearing Aid Consultants, LLC.",gpt-4o-mini,"315 Ellis Blvd, Jefferson City, MO, 65101, US",0.0,0.0,0.0
08f2a903a1a35aa503ec5d58c06e3a02,"Gregory K. Lind, Attorney at Law",divorce_and_family_law,OH,39.923952,-83.8083986,39.923993139369124,-83.80850588786983,0.8,"The pin should be placed near the main entrance of the building where the attorney's office is located, which appears to be closer to the street than the current pin position.",gpt-4o-mini,"20 S Limestone St, Springfield, OH, 45502-0003, US",10.22886620259115,10.24037175144908,13.738900960982479
08f2a8bb4d12250603ae8b39cc524544,Mattress Firm,retail,NC,36.027625,-78.914355,36.02771176729461,-78.91419406819526,0.9,"The pin should be placed at the main entrance of Mattress Firm, which is likely facing the street. The current pin is too far from the storefront.",gpt-4o-mini,"1515 N Pointe Dr Ste 101A, Durham, NC, 27705, US",17.39332227909925,17.41288649237339,24.147330112743113
08f2ab2c0e0f4cab03a4406df89979d9,Blum Floral,flowers_and_gifts_shop,MI,42.4473484,-83.1256858,42.4473879837445,-83.12579308786982,0.8,"The pin should be placed closer to the storefront of Blum Floral, which is likely facing Woodward Ave. The current pin is too centered and does not accurately reflect the entrance location.",gpt-4o-mini,"21203 Woodward Ave, Ferndale, MI, 48220-2539, US",9.842076576551307,9.853147059734177,13.21938452755504
08f44c9c2ba0b4920347544d3b1f5b34,Mulligans Bar and Grill,theme_restaurant,TN,35.9164885,-85.4374216,35.916531944767065,-85.43752888786982,0.9,"The pin should be placed closer to the main entrance of Mulligans Bar and Grill, which appears to be on the side facing the road. The current pin is slightly off from this location.",gpt-4o-mini,"129 Lester Flatt Rd, Sparta, TN, 38583-2518, US",10.802079083413501,10.814229388772912,14.508811753659389
08f44ca028926d9203ff41b767341a7f,Grand Summit View,cabin,TN,35.7069352,-83.5599993,35.70702231913301,-83.55994565606508,0.8,"The pin should be placed closer to the main access point of the cabin, which appears to be near the road and slightly to the right of the current pin location.",gpt-4o-mini,"1263 Ski View Dr, Gatlinburg, TN, 37738, US",10.830623939102605,10.842806351365116,14.547150181466328
08f266d35361e49903e5f2c08efe40ef,APB Consulting Solutions,professional_services,KY,37.8887766,-84.5888859,37.8887766,-84.5888859,1.0,"The current pin location is at the center of the image, which is appropriate for the office location of APB Consulting Solutions, as it likely corresponds to the main entrance of the building.",gpt-4o-mini,"400 Etter Dr, Nicholasville, KY, 40356-1076, US",0.0,0.0,0.0
08f2a84716d50d85037873b35bbffcb5,FLIPT,burger_restaurant,PA,40.4476914,-80.0225747,40.4476914,-80.0225747,0.9,"The current pin location appears to be at the center of the building, which is likely the correct location for the restaurant's main entrance.",gpt-4o-mini,"777 Casino Dr, Pittsburgh, PA, 15212-5840, US",0.0,0.0,0.0
08f4440ca271e85903631e577f751164,The Succession Center,wills_trusts_and_probate,LA,30.4059453,-91.048706,30.4059453,-91.048706,1.0,"The current pin location is correctly placed at the center of the building, which is appropriate for an office/professional service like The Succession Center.",gpt-4o-mini,"11863 Market Place Ave, Baton Rouge, LA, 70816-6014, US",0.0,0.0,0.0
08f2a3461d0332ab03724d984afa88bc,95 Ocean,american_restaurant,ME,43.352576,-70.473211,43.352576,-70.473211,0.9,"The current pin location appears to be centrally located within the property, which is typical for restaurants. It likely represents the primary customer entrance.",gpt-4o-mini,"95 Ocean Ave, Kennebunkport, ME, 04046-6308, US",0.0,0.0,0.0
08f2aad9422237b3039aed389184bbb0,"Relax Concierge - Linen Rental, Crib Rental, Beach Gear, Services and More",holiday_rental_home,NJ,39.2865673,-74.5681128,39.2865673,-74.5681128,0.9,"The current pin location appears to be at the center of the property, which is likely the main entrance for the business based on the layout of the surrounding area.",gpt-4o-mini,"232 West Ave, Ocean City, NJ, 08226-4177, US",0.0,0.0,0.0
08f2a306718f08ee0390e682f933e830,Life Alive Organic Cafe,vegetarian_restaurant,MA,42.3729802,-71.1196378,42.37301983070409,-71.11974508786983,0.8,"The pin should be placed closer to the main entrance of the cafe, which is likely facing JFK St. The current pin is too centered and does not accurately reflect the storefront location.",gpt-4o-mini,"22 JFK St, Cambridge, MA, 02138-4909, US",9.853752581772996,9.864836198558683,13.23506715293801
08f2600b7608a70003fa3013c0f212ec,Walgreens,medical_supply,SD,43.5290492,-96.7307438,43.5290492,-96.7307438,0.9,"The current pin location appears to be at the center of the building, which is likely the main entrance for the Walgreens store.",gpt-4o-mini,"1806 S Minnesota Ave, Sioux Falls, SD, 57105-2811, US",0.0,0.0,0.0
08f446dcd14ae89103cc051d27245621,The Bees Knees,custom_clothing,TX,30.186963,-95.7423253,30.186963,-95.7423253,0.9,"The current pin location appears to be centrally located within the property, which is appropriate for a custom clothing business. It is likely near the main entrance or storefront.",gpt-4o-mini,"30310 Charlie Ln, Magnolia, TX, 77355-6087, US",0.0,0.0,0.0
08f268cdac9ad71b03c7566f8758d236,Indexed I/O,software_development,CO,39.7723,-104.982516,39.7723,-104.982516,1.0,"The current pin location is at the center of the building, which is appropriate for an office/professional service like Indexed I/O, as it likely corresponds to the main entrance.",gpt-4o-mini,"3457 Ringsby Ct Ste 215, Denver, CO, 80216, US",0.0,0.0,0.0
08f264b99b0d6ca8032250d07fbfbcea,Pickwick Campsite,campground,,35.052981,-88.225989,35.052981,-88.225989,1.0,"The current pin location appears to be at the center of the campground, which is appropriate for a campsite as it represents the main access point.",gpt-4o-mini,"38326, US",0.0,0.0,0.0
08f2a336510d3cad0301f1033e4736ba,Stonington Gardens,nursery_and_gardening,CT,41.4071304,-71.9543327,41.4071304,-71.9543327,1.0,"The current pin location appears to be at the center of the property, which is appropriate for a nursery and gardening business, as it likely represents the main access point for customers.",gpt-4o-mini,"154 Lantern Hill Rd, Mystic, CT, 06355-3612, US",0.0,0.0,0.0
08f489b3854c96cb03e57afee31a82f7,Lion Cub Learning Academy,day_care_preschool,TX,32.088328,-98.339049,32.08841889751886,-98.33899535606508,0.8,"The pin should be placed closer to the main entrance of the Lion Cub Learning Academy, which appears to be on the side facing the street. The current pin is slightly off from this location.",gpt-4o-mini,"314 E College St, Dublin, TX, 76446-2004, US",11.300351820941197,11.313062589006918,15.17806518330271
08f4444399b6a012030dd091dc18b383,Teche Motel,hotel,LA,29.9934646,-91.7932185,29.9934646,-91.7932185,0.9,"The current pin location appears to be centrally located within the property, likely indicating the main lobby entrance of the hotel.",gpt-4o-mini,"1829 E Main St, New Iberia, LA, 70560-4045, US",0.0,0.0,0.0
08f2a132cb013a5c0314172d0aab2dd4,Il Verdi,italian_restaurant,NJ,39.3524666,-74.4443366,39.352342157890526,-74.44444388786982,0.8,"The pin should be placed closer to the main entrance of Il Verdi, which is likely facing the street. The current pin is too centered and does not accurately reflect the storefront location.",gpt-4o-mini,"2831 Boardwalk, Atlantic City, NJ, 08401-6338, US",16.6304069842843,16.649113060429713,23.088167601866644
08f0c146600a077203e8ef1c8f05f161,Safeway,retail,AK,64.501067,-165.4081247,64.501067,-165.4081247,1.0,"The current pin location appears to be at the center of the intersection near the Safeway, which is likely the correct location for the storefront facing the street.",gpt-4o-mini,"4th & Bering St, Nome, AK, 99762, US",0.0,0.0,0.0
08f265639ed4ecc203c78a1d55653ce5,The 1909 Club,bar,MO,38.91238,-94.3762477,38.91238,-94.3762477,1.0,"The current pin location appears to be correctly placed at the center of the building, which aligns with the main entrance of the bar.",gpt-4o-mini,"25 SE 3rd St, Lee's Summit, MO, 64063-2322, US",0.0,0.0,0.0
