id,name,category_primary,region,tier,tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m
08f489c0a35ab63203e9b0cd0f7c2d30,Subway,sandwich_shop,TX,1,standard_commercial,29.5698514,-98.3820653,29.569944714130916,-98.3816361485207,0.9,"The pin is placed at the main customer entrance of the Subway storefront, which is visible on the street-facing facade.",gpt-4o-mini,"14084 Nacogdoches Rd, San Antonio, TX, 78247-1944, US",42.7815642679998,42.82968547291031,51.9386260692688
08f44d9693142c0d03cdb72e1bcaf16c,Wollett and Patton,professional_services,NC,4,no_building,36.2138736,-81.6862677,36.2138736,-81.6862677,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area or empty lot.,gpt-4o-mini,"342 Stadium Heights Dr, Boone, NC, 28607, US",0.0,0.0,0.0
08f2aa845c60b30d0337d5f1ce289467,"DMC, Inc.",middle_eastern_restaurant,DC,1,standard_commercial,38.908635,-77.000541,38.908635,-77.000541,1.0,"The current pin is already at the main customer entrance of the building, which is the correct location for the middle eastern restaurant.",gpt-4o-mini,"1255 Union Street Northeast 7th Floor, Suite 30/32, Washington, DC, 20002, US",0.0,0.0,0.0
08f2640c91829b9a0313aea35e6cdf85,Jema,architectural_designer,MO,1,standard_commercial,38.6343887,-90.2191934,38.6343887,-90.2191934,1.0,"The current pin is already at the main customer entrance of the architectural designer business, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"2823 Olive St, St Louis, MO, 63103-1427, US",0.0,0.0,0.0
08f44c1a81a3404d03b5bfe9e7747c1a,Express/Atlantic Bail Bonding,bail_bonds_service,GA,4,no_building,33.7481002807617,-84.3966903686523,33.7481002807617,-84.3966903686523,0.3,No dedicated commercial structure is visible at the address; the area appears to be a mix of commercial and residential buildings.,gpt-4o-mini,"236 Forsyth St SW, Atlanta, GA, 30303, US",0.0,0.0,0.0
08f26d1c6dc9314b03d38ddc29036040,Panhandle City RV,rv_park,TX,3,open_space,35.3498912,-101.3805979,35.3498912,-101.3805979,0.8,"The current pin is centrally located within the RV park area, which appears to be the most suitable location given the absence of a clear parking lot entrance or gate.",gpt-4o-mini,"912 Flora Ave, Panhandle, TX, 79068-1995, US",0.0,0.0,0.0
08f266a13031260e0399c3e8a77a6cec,Jfi,convenience_store,IN,1,standard_commercial,38.01001,-87.473228,38.01001,-87.473228,1.0,"The current pin is already at the main customer entrance of the convenience store, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"3526 Interstate Dr, Evansville, IN, 47715-1785, US",0.0,0.0,0.0
08f266d488d16508035fdb9cd0f1d9e5,Law Office of Nick C. Thompson,lawyer,KY,4,no_building,38.23575,-85.57432,38.23575,-85.57432,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area or home-based business.,gpt-4o-mini,"800 Stone Creek Pkwy, Louisville, KY, 40223-5366, US",0.0,0.0,0.0
08f2a1385372c24003834a723cc15c79,Point Pleasant Inn,hotel,NJ,1,standard_commercial,40.0738253,-74.0553587,40.0738253,-74.0553587,1.0,"The current pin is already at the main customer entrance of the Point Pleasant Inn, as it is positioned correctly at the storefront door facing the street.",gpt-4o-mini,"1609 Bay Ave, Point Pleasant Beach, NJ, 08742-4559, US",0.0,0.0,0.0
08f2663183186acb034541ea9da28bc4,Arcola Inn,hotel,IL,1,standard_commercial,39.6815977,-88.2978528,39.6815977,-88.2978528,1.0,"The current pin is already at the main customer entrance of the Arcola Inn, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"236 S Jacques St, Arcola, IL, 61910-1813, US",0.0,0.0,0.0
08f264930539a36b039a01901f809232,Village Shoppes of Madison,shopping_center,AL,2,multi_tenant,34.7321711,-86.7868444,34.7321711,-86.7868444,1.0,The current pin is already at the correct unit entrance for Village Shoppes of Madison.,gpt-4o-mini,"12120 County Line Rd, Madison, AL, 35756, US",0.0,0.0,0.0
08f26c115dce5d2a031a7eab049dd719,Golden Corral Buffet & Grill,buffet_restaurant,OK,1,standard_commercial,35.2193567,-97.4821158,35.2193567,-97.4821158,1.0,"The current pin is already at the main customer entrance of the Golden Corral Buffet & Grill, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"123 N Interstate Dr, Norman, OK, 73069-6324, US",0.0,0.0,0.0
08f27492c5cb0c9c03d7d979272bea43,Ten Pin Tap,pub,OH,1,standard_commercial,41.4377445,-84.2572623,41.4377445,-84.2572623,1.0,"The current pin is already at the main customer entrance of Ten Pin Tap, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"20356 County Road X, Ridgeville Corners, OH, 43545-9041, US",0.0,0.0,0.0
08f44d075a9a3658036bc19f809d154f,CVS Pharmacy,pharmacy,SC,1,standard_commercial,32.8822184,-79.9930258,32.8822184,-79.9930258,1.0,"The current pin is already at the main customer entrance of CVS Pharmacy, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"1506 E Montague Ave, North Charleston, SC, 29405-5301, US",0.0,0.0,0.0
08f260e253aa5cf1035e0fb535525c7d,Holiday Inn Express & Suites Omaha-Southwest,hotel,NE,1,standard_commercial,41.214238,-96.08033,41.214318707428966,-96.08016906819526,0.9,"The pin is placed at the main entrance of the Holiday Inn Express & Suites, which is located on the street-facing facade. The entrance is identifiable by the lobby door and signage visible in the imagery.",gpt-4o-mini,"10729 J St, Omaha, NE, 68127, US",16.178564334910387,16.196762173161904,22.46086916803116
08f44d06320a859c032bf0bff1b1b7ad,Lowcountry Yankee LLC,used_vintage_and_consignment,SC,1,standard_commercial,32.8247083,-79.8391161,32.8247083,-79.8391161,1.0,"The current pin is already at the main customer entrance of Lowcountry Yankee LLC, facing the street.",gpt-4o-mini,"1670 N US-17, Mt Pleasant, SC, 29464-3310, US",0.0,0.0,0.0
08f26462c8a22bac03e1d6059dc1089f,Code 10 Security Systems,professional_services,MO,4,no_building,38.5060063,-90.493393,38.5060063,-90.493393,0.3,The address appears to be a residential area with no visible standalone commercial building.,gpt-4o-mini,"1216 Pequeno Ln, Fenton, MO, 63026-3673, US",0.0,0.0,0.0
08f29a19b1ab6cd40301c47741a148d6,HYFN,advertising_agency,CA,4,no_building,33.978474,-118.4178349,33.978474,-118.4178349,0.3,No dedicated commercial structure is visible at the specified address; the area appears to be a mix of commercial buildings without a clear storefront for the advertising agency.,gpt-4o-mini,"12777 W Jefferson Blvd, Los Angeles, CA, 90066-7034, US",0.0,0.0,0.0
08f444d7121a600a03f700901254f636,Whispering Woods RV & MHP,rv_park,TX,3,open_space,33.2291199,-94.1543184,33.2291199,-94.1543184,0.8,"The current pin is at the center of the area, which is appropriate since no clear access point is identifiable from the image.",gpt-4o-mini,"7 Rosebud Ln, Queen City, TX, 75572-4420, US",0.0,0.0,0.0
08f2a100c338916003d9d5f8b3f40a22,Telco Stores,department_store,NY,1,standard_commercial,40.7006783,-73.8953824,40.7006783,-73.8953824,1.0,"The current pin is already at the main customer entrance of Telco Stores, as it is positioned centrally in front of the storefront.",gpt-4o-mini,"60-80 Myrtle Ave, Ridgewood, NY, 11385, US",0.0,0.0,0.0
08f2a106326a20db0334caa09472fe9b,Linden Kitchen Chinese Restaurant,chinese_restaurant,NJ,1,standard_commercial,40.6374662,-74.2498743,40.637547614927755,-74.2494451485207,0.9,"The pin is placed at the main entrance of Linden Kitchen Chinese Restaurant, which is located on the street-facing facade. The entrance is identifiable by signage and door openings.",gpt-4o-mini,"424 Roselle St, Linden, NJ, 07036-2604, US",37.32615249033643,37.36813738318192,45.315526684204904
08f2a14a83b9a28a0372332d87fe17d4,Delmar Products,professional_services,CT,4,no_building,41.6417356,-72.7501828,41.6417356,-72.7501828,0.3,No dedicated commercial structure is visible at the provided address; the area appears to be a mix of residential and commercial properties.,gpt-4o-mini,"400 Christian Ln, Berlin, CT, 06037-1424, US",0.0,0.0,0.0
08f48b3d1b10d54303999e5882c6fa06,Prestige Home Builders,construction_services,TX,4,no_building,26.0644936,-97.5748923,26.0644936,-97.5748923,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and possibly home-based businesses.,gpt-4o-mini,"34058 County Road 239, San Benito, TX, 78586-7999, US",0.0,0.0,0.0
08f2649adc56321d036a2b9ea167b165,Walmart Tech,mobile_phone_repair,AL,1,standard_commercial,34.74701,-86.67582,34.74701,-86.67582,0.9,"The current pin is at the center of the building, which is not the main customer entrance. The entrance is likely located on the street-facing side, but without specific imagery, I cannot provide exact coordinates. However, the confidence is high that the entrance is not at the current pin location.",gpt-4o-mini,"6140A University Dr NW, Huntsville, AL, 35806, US",0.0,0.0,0.0
08f2a10a82986a4603267e145b6ea021,Curious Panda Ad Agency,advertising_agency,NY,4,no_building,40.7441079,-73.4870796,40.7441079,-73.4870796,0.3,No dedicated commercial structure is visible at the provided address; the area appears to be a parking lot and commercial buildings without a clear storefront for the agency.,gpt-4o-mini,"15 Grumman Rd W, Bethpage, NY, 11714-5025, US",0.0,0.0,0.0
08f29a54b5d80c92036eee8f63a8fa9f,Monarch Beach Resort,resort,CA,1,standard_commercial,33.4823735,-117.7157584,33.482552468093154,-117.7153292485207,0.9,"The primary entrance of the Monarch Beach Resort is located on the street-facing facade, which is to the right of the current pin location. The new coordinates place the pin closer to the main customer entrance.",gpt-4o-mini,"1 Monarch Beach Resort, Dana Point, CA, 92629, US",44.49848515937908,44.54853757799795,59.76814322615755
08f2aa38c1b9312c034441bf768499ce,Army Medical Recruiting,professional_services,PA,4,no_building,40.79506,-77.85961,40.79506,-77.85961,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,"204 E Calder Way, State College, PA, 16801-4756, US",0.0,0.0,0.0
08f275802b50211203f9d9bc9df97762,Milio's Sandwiches,sandwich_shop,WI,1,standard_commercial,43.0983566,-89.3570182,43.0984349396579,-89.35685726819526,0.9,"The pin is placed at the main entrance of Milio's Sandwiches, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"2202 E Johnson St, Madison, WI, 53704-4922, US",15.703922073644183,15.72158602889177,21.80191842528265
08f2a14b83b1d90b03b37e4834d96837,CVS Pharmacy,online_shop,CT,4,no_building,41.7745,-72.6388,41.7745,-72.6388,0.3,No dedicated commercial structure is visible; the area appears to have a mix of residential and commercial buildings.,gpt-4o-mini,"20 Burnside Ave, East Hartford, CT, 06108, US",0.0,0.0,0.0
08f266c6526ab13003bb1e2ba4166e61,Masonic Lodge 21 Salem,lodge,IN,1,standard_commercial,38.60421,-86.10697,38.60421,-86.10697,1.0,"The current pin is already at the main entrance of the Masonic Lodge 21 Salem, which is the correct location for customer access.",gpt-4o-mini,"506 W Poplar St, Salem, IN, 47167-1414, US",0.0,0.0,0.0
08f2a958141149540358511d3f117169,Loudonville,american_restaurant,OH,1,standard_commercial,40.6353824,-82.2350055,40.6353824,-82.2350055,1.0,"The current pin is already at the main customer entrance of the restaurant, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"140 W Main St, Loudonville, OH, 44842-1246, US",0.0,0.0,0.0
08f28c20cb65a8a103a1a39dc2feb781,Misty Willow's Farm and Camp,campground,WA,3,open_space,48.0893212,-124.2560611,48.0893212,-124.2560611,0.8,"The current pin is at the center of the area, which appears to be the most suitable location given the lack of clear access points visible in the image.",gpt-4o-mini,"1649 Burnt Mountain Rd, Beaver, WA, 98305, US",0.0,0.0,0.0
08f44d07088ec660039e8c30926bcd5c,Residence Inn by Marriott Charleston Downtown/Riverview,hotel,SC,1,standard_commercial,32.7775184,-79.9655274,32.77765370809684,-79.96547375606508,0.9,"The pin has been placed at the main customer entrance of the hotel, which is visible on the street-facing facade. The entrance is marked by signage and a clear pathway leading to the door.",gpt-4o-mini,"90 Ripley Point Dr, Charleston, SC, 29407-7597, US",15.859426207063562,15.87726507530781,20.083325970811156
08f44a905639a0ad0340a3d4b9df9184,Law Office of Erin Morse,divorce_and_family_law,FL,4,no_building,28.5593675,-81.37757,28.5593675,-81.37757,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area or home-based business.,gpt-4o-mini,"1030 N Orange Ave, Orlando, FL, 32801-1004, US",0.0,0.0,0.0
08f291279c99bac1033cef980ac3b39b,Harbortown Point,hotel,CA,1,standard_commercial,34.2513713,-119.2663817,34.2513713,-119.2663817,1.0,"The current pin is already at the main customer entrance of Harbortown Point, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"1651 Anchors Way Dr, Ventura, CA, 93001-4220, US",0.0,0.0,0.0
08f44db8234adc2603b85ef7853224af,Ashe Van Lines Moving & Storage,storage_facility,NC,1,standard_commercial,35.7394912,-81.3201048,35.7394912,-81.3201048,1.0,"The current pin is already at the main customer entrance of Ashe Van Lines Moving & Storage, as it is positioned centrally in front of the building's storefront.",gpt-4o-mini,"871 Highland Ave NE, Hickory, NC, 28601-4053, US",0.0,0.0,0.0
08f444dae33b035b0391b3685a4ccc62,Welch Home Furnishings,furniture_store,TX,1,standard_commercial,33.1457007,-94.9683952,33.1457007,-94.9683952,1.0,"The current pin is already at the entrance of Welch Home Furnishings, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"1219 S Jefferson Ave, Mt Pleasant, TX, 75455-5352, US",0.0,0.0,0.0
08f2a1018d11497503c4113bbd9a34b8,SLC New Dorms,accommodation,NY,1,standard_commercial,40.9345345,-73.8435489,40.9345345,-73.8435489,1.0,"The current pin is already at the main customer entrance of SLC New Dorms, facing the street.",gpt-4o-mini,"1 Mead Way, Bronxville, NY, 10708-5931, US",0.0,0.0,0.0
08f2640c23128b00032079f9ae049e7c,Loyalty Inn Maryville,hotel,IL,1,standard_commercial,38.709947,-89.95695,38.709947,-89.95695,1.0,"The current pin is already located at the main customer entrance of the Loyalty Inn Maryville, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"2701 Maryville Rd, Maryville, IL, 62062-5423, US",0.0,0.0,0.0
08f2a896cc1042510346ac242707eb23,North Carolina Collaborative Attorney Network,lawyer,NC,4,no_building,35.8155436,-78.7083306,35.8155436,-78.7083306,0.3,No dedicated commercial structure is visible; the location appears to be surrounded by residential or non-commercial buildings.,gpt-4o-mini,"4601 Lake Boone Trl, Raleigh, NC, 27607-0115, US",0.0,0.0,0.0
08f44a900b34540003667590b4b98139,Neighborhood Rogue,event_planning,FL,4,no_building,28.544091,-81.368282,28.544091,-81.368282,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,"111 N Summerlin Ave, Orlando, FL, 32801-2032, US",0.0,0.0,0.0
08f26c19abdb528a0361799cb0e32729,The UPS Store,printing_services,OK,4,no_building,35.6678974,-97.5101563,35.6678974,-97.5101563,0.3,No dedicated commercial structure is visible; the location appears to be a residential area or home-based business.,gpt-4o-mini,"2011 W Danforth Rd, Edmond, OK, 73003-4685, US",0.0,0.0,0.0
08f28d5c8000c101032530051ec9773b,Medosweet Farms,professional_services,WA,4,no_building,47.3718579,-122.233352,47.3718579,-122.233352,0.3,No dedicated commercial structure is visible at the provided address; the area appears to be industrial or residential.,gpt-4o-mini,"915 1st Ave S, Kent, WA, 98032-6138, US",0.0,0.0,0.0
08f2ad69b2029bb5032237826690a9d3,Avent Ferry Complex,accommodation,NC,1,standard_commercial,35.7797365,-78.6767998,35.7797365,-78.6767998,1.0,"The current pin is already at the main customer entrance of the Avent Ferry Complex, which is the correct location for visitors on foot.",gpt-4o-mini,"2110 Avent Ferry Rd, Raleigh, NC, 27606-2285, US",0.0,0.0,0.0
08f44dc19859d59503364149e1e1079e,Camp Barstow,campground,SC,3,open_space,34.062586,-81.6011018,34.062230479647646,-81.6011018,0.9,"The pin is placed at the main access point where the road intersects, indicating a likely parking lot or entrance to the campground.",gpt-4o-mini,"117 Camp Barstow Dr, Batesburg-Leesville, SC, 29006-8005, US",39.53205950093175,39.57652562444025,39.57652562444025
08f44c4d49d49c9c030dca7b73b23da8,Childcare Network,day_care_preschool,GA,2,multi_tenant,31.4871678,-83.5116083,31.4871678,-83.5116083,1.0,The current pin is already at the correct unit entrance for Childcare Network.,gpt-4o-mini,"3148 Fulwood Rd, Tifton, GA, 31794-1829, US",0.0,0.0,0.0
08f268810892595d03d566707b5da3e9,Cracker Barrel Old Country Store,breakfast_and_brunch_restaurant,CO,1,standard_commercial,38.3221,-104.61785,38.321763314677575,-104.61795728786983,0.9,"The pin is placed at the main entrance of Cracker Barrel Old Country Store, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"4735 N Elizabeth St, Pueblo, CO, 81008, US",38.589902862538985,38.633309236921825,46.84978437437287
08f260e26e929b2e03246417e18a7d21,Omaha Scottish Rite Event Venue,event_planning,NE,4,no_building,41.25836,-95.94274,41.25836,-95.94274,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and empty lots.,gpt-4o-mini,"202 S 20th St, Omaha, NE, 68102-1201, US",0.0,0.0,0.0
08f2995775b01ba5035873156468b51a,The Habit Burger Grill,burger_restaurant,UT,1,standard_commercial,37.106759,-113.5547369,37.106759,-113.5547369,1.0,"The current pin is already at the main customer entrance of The Habit Burger Grill, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"15 S River Rd, St George, UT, 84790, US",0.0,0.0,0.0
08f2aa845acd29a603592929a6761c14,Creative Analytics,web_designer,DC,4,no_building,38.9014894,-77.0403659,38.9014894,-77.0403659,0.3,No dedicated commercial structure is visible at the provided address; it appears to be in a mixed-use area without a clear storefront.,gpt-4o-mini,"1725 I St NW, Washington, DC, 20006-2403, US",0.0,0.0,0.0
08f2ad699a29d82a034bad0cdc4d1459,Lazer Fast Appraisals,appraisal_services,NC,1,standard_commercial,35.6839432,-78.7084423,35.6839432,-78.7084423,1.0,"The current pin is already at the entrance of Lazer Fast Appraisals, as indicated by the imagery.",gpt-4o-mini,"2004 Bull Run Dr, Apex, NC, 27539-9706, US",0.0,0.0,0.0
08f29a8432c8eb00037b153ccd5bf699,Fast and Friendly,health_food_store,CA,1,standard_commercial,36.20554,-119.09053,36.20554,-119.09053,1.0,"The current pin is already at the main customer entrance of the health food store, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"185 E Hermosa St, Lindsay, CA, 93247-2028, US",0.0,0.0,0.0
08f2ab38f25115020378c1a79d294c34,Days Inn by Wyndham Cleveland Lakewood,resort,OH,1,standard_commercial,41.4891517,-81.7732947,41.4891517,-81.7732947,1.0,"The current pin is already at the main customer entrance of the Days Inn by Wyndham Cleveland Lakewood, as it is positioned centrally at the storefront door facing the street.",gpt-4o-mini,"12019 Lake Ave, Cleveland, OH, 44107, US",0.0,0.0,0.0
08f44dda44c7451603985eba95316a91,Highlands Suite Hotel,hotel,NC,1,standard_commercial,35.054672,-83.201172,35.054672,-83.201172,1.0,"The current pin is already at the main customer entrance of the Highlands Suite Hotel, as indicated by the street-facing facade and visible entrance.",gpt-4o-mini,"200 Main St, Highlands, NC, 28741, US",0.0,0.0,0.0
08f2a33b5a72b8250396267e59fe08e8,State Pier Ferry Terminal,event_planning,,4,no_building,41.6348772,-70.9190205,41.6348772,-70.9190205,0.3,No dedicated commercial structure is visible; the area appears to be a terminal with no clear storefront.,gpt-4o-mini,"02740, US",0.0,0.0,0.0
08f266c15d8c05b203255d931a76d87f,Imagination Daycare and Preschool,day_care_preschool,IN,2,multi_tenant,39.0062148,-85.6262466,39.0062148,-85.6262466,1.0,The current pin is already at the correct unit entrance for Imagination Daycare and Preschool.,gpt-4o-mini,"113 N Jackson St, North Vernon, IN, 47265-1503, US",0.0,0.0,0.0
08f264635c64c06003513bc6fc0835a1,China Moon,chinese_restaurant,MO,1,standard_commercial,38.7111648,-90.3533888,38.711248517642794,-90.35295964852071,0.9,"The pin is placed near the main entrance of the restaurant, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"9020 St Charles Rock Rd, St John, MO, 63114-4246, US",38.38187490260609,38.4250472844085,46.59721815269838
08f2ad6a54055c6c030f751d675a9ffc,Hobbton Head Start,day_care_preschool,NC,2,multi_tenant,35.181124,-78.328884,35.181124,-78.328884,1.0,The current pin is already at the correct unit entrance for Hobbton Head Start.,gpt-4o-mini,"12361 Hobbton Hwy, Newton Grove, NC, 28366-7248, US",0.0,0.0,0.0
08f261650c251728039920bc29324264,Baymont by Wyndham Rapid City,hotel,SD,1,standard_commercial,44.0966527,-103.1485406,44.0966527,-103.1485406,1.0,"The current pin is already at the main customer entrance of the hotel, which is the correct location for visitors on foot.",gpt-4o-mini,"4040 Cheyenne Blvd, Rapid City, SD, 57703-4801, US",0.0,0.0,0.0
08f48cc0dd4510a80351b99edc51714f,Rainbows End fishing Resort,hotel,AZ,1,standard_commercial,34.1569711,-109.9839426,34.1569711,-109.9839426,1.0,"The current pin is already at the main customer entrance of the Rainbows End Fishing Resort, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"2677 Trout Rd, Lakeside, AZ, 85929-3129, US",0.0,0.0,0.0
08f44a504e771d1a03b0c68e9529fb2a,Finch's Ocean Pointe Getaways 3212 & 2307,holiday_rental_home,FL,3,open_space,25.01905,-80.50375,25.01914722075102,-80.50375,0.8,"The pin is placed near the main access point to the holiday rental homes, which appears to be the closest entry point to the parking area for visitors.",gpt-4o-mini,"500 Burton Dr, Tavernier, FL, 33070, US",10.810454278096184,10.822614003488269,10.822614003488269
08f2a903131069ae0344b7990e3d36b7,Adecco Staffing,employment_agencies,OH,4,no_building,39.914421,-83.77048,39.914421,-83.77048,0.3,No dedicated commercial structure is visible at the address; the area appears to be residential and includes empty lots.,gpt-4o-mini,"546 S Burnett Rd, Springfield, OH, 45505, US",0.0,0.0,0.0
08f28344452cba8903ecc61310576f3a,Mission Motel,hotel,CA,1,standard_commercial,37.2768331,-121.8337099,37.2768331,-121.8337099,1.0,"The current pin is already at the main customer entrance of the Mission Motel, which is the correct location for visitors on foot.",gpt-4o-mini,"4180 Monterey Hwy, San Jose, CA, 95111-3627, US",0.0,0.0,0.0
08f2a106ab10233303701a339a18c04d,Nordstrom Menlo Park,department_store,NJ,1,standard_commercial,40.5495765,-74.3365674,40.5495765,-74.3365674,1.0,"The current pin is already located at the main customer entrance of Nordstrom Menlo Park, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"449 Menlo Park, Edison, NJ, 08837, US",0.0,0.0,0.0
08f44ce04816a8c803e870426a8a4d1f,Kilin Tyme Cabins,cabin,GA,3,open_space,34.8534865,-83.9449015,34.8534865,-83.9449015,0.8,"The current pin is at the center of the area, and there are no clear access points visible in the image. Placing the pin at the center is appropriate when no distinct entrance is identifiable.",gpt-4o-mini,"205 Tyme Out Ln, Blairsville, GA, 30512-4676, US",0.0,0.0,0.0
08f275d749919b8903bde8123d721045,Rosco's Bar,bar,WI,1,standard_commercial,43.0034455,-87.9961886,43.0034455,-87.9961886,1.0,"The current pin is already at the main customer entrance of Rosco's Bar, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"6711 W Beloit Rd, West Allis, WI, 53219-2012, US",0.0,0.0,0.0
08f2a10ab6092725031d3ba6006470d5,Starbucks,coffee_shop,NY,1,standard_commercial,40.8099205,-73.501857,40.81000170424757,-73.5014278485207,0.9,"The pin is placed at the main entrance of the Starbucks, which is located on the street-facing facade. The imagery shows the storefront door clearly, indicating the correct location for customer access.",gpt-4o-mini,"390 Jericho Tpke Syosset- South Oyste R Bay, Syosset, NY, 11791, US",37.229562255076885,37.271438503120535,45.198262071515565
08f2ad5c16b4ca2403f7a47dd1e1845b,Carolina Colours Golf Pro Shop,sporting_goods,NC,1,standard_commercial,35.0201181,-77.0150126,35.0201181,-77.0150126,1.0,"The current pin is already at the main customer entrance of the Carolina Colours Golf Pro Shop, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"New Bern, NC, US",0.0,0.0,0.0
08f274dd293ab79603113c247de2f667,Hayden Street Adult Foster,accommodation,MI,1,standard_commercial,43.4293776,-83.9372812,43.4293776,-83.9372812,1.0,"The current pin is already at the entrance of the building, which is the correct location for the accommodation business.",gpt-4o-mini,"415 Hayden St, Saginaw, MI, 48607-1120, US",0.0,0.0,0.0
08f44d9806bb4a6903317861f734cac6,Clement Law Firm,lawyer,NC,4,no_building,35.59496,-82.555327,35.59496,-82.555327,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,"20 Battery Park Ave, Asheville, NC, 28801-2233, US",0.0,0.0,0.0
08f44ad8c68507a8037735bc77ec3f05,Toby’s Rv resort,campground,FL,3,open_space,27.2162835,-81.8151133,27.2162835,-81.8151133,0.8,"The current pin is at the center of the campground area, which appears to be the most suitable location given the layout of the RV resort and the absence of a clearly defined main access point.",gpt-4o-mini,"3550 NE Highway 70, Arcadia, FL, 34266-5976, US",0.0,0.0,0.0
08f2ad2968d54c6203888cf63a084922,Smithfield Packing,professional_services,NC,4,no_building,34.7482653,-78.806011,34.7482653,-78.806011,0.3,No dedicated commercial structure is visible; the area appears to be a lot with no clear storefront.,gpt-4o-mini,"15855 NC-87 W, Tar Heel, NC, 28392-9307, US",0.0,0.0,0.0
08f2ab129479185b03939b0ebad4d3f3,Moab House Store,thrift_store,OH,1,standard_commercial,41.03841,-80.63531,41.038490923978785,-80.63525635606509,0.9,"The pin is placed at the main entrance of the Moab House Store, which is visible on the street-facing facade. The entrance is marked by a door and signage, indicating it is the primary access point for customers.",gpt-4o-mini,"Youngstown, OH, US",10.060444124629019,10.071760230149014,13.512683209282555
08f0c55183a06ba403d9d0ff241ed2c0,Alaska Eagle Head Resort,lodge,AK,1,standard_commercial,60.5122202,-150.7963275,60.5122202,-150.7963275,1.0,"The current pin is already at the main customer entrance of the Alaska Eagle Head Resort, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"35075 Betty Lou Dr, Sterling, AK, 99672-9474, US",0.0,0.0,0.0
08f2a338a4608ab6033d6fd405989079,Allied Recycling Center Inc,recycling_center,MA,1,standard_commercial,42.117809,-71.278412,42.117809,-71.278412,1.0,"The current pin is already at the main customer entrance of the Allied Recycling Center Inc, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"1901 Main St, Walpole, MA, 02081, US",0.0,0.0,0.0
08f2a30663bb62c3039d1355d2a6cab5,GoodYou Marketing,advertising_agency,MA,4,no_building,42.3515483,-71.071968,42.3515483,-71.071968,0.3,No dedicated commercial structure is visible at the specified address; it appears to be a residential or mixed-use area.,gpt-4o-mini,"399 Boylston St 6th Fl, Boston, MA, 02116, US",0.0,0.0,0.0
08f2b9b36d0ce6d2034d79f7666b3d56,Shawarma City,middle_eastern_restaurant,NY,1,standard_commercial,42.9725856,-78.8228997,42.9725856,-78.8228997,0.9,"The current pin is at the center of the building, which is likely close to the main entrance. However, without specific imagery of the storefront, I cannot confirm if it is exactly at the entrance. The confidence is high based on the location context.",gpt-4o-mini,"679 Niagara Falls Blvd, Buffalo, NY, 14226-2039, US",0.0,0.0,0.0
08f26ed94a781cea03684b9f4c73e9fa,Castle View RV Resort,rv_park,MO,3,open_space,36.6508656,-93.3784006,36.6509516757541,-93.3784006,0.9,"The pin is placed near the main access point of the RV park, which appears to be the parking lot entrance. This location is prominent and serves as the primary entry for visitors.",gpt-4o-mini,"1000 Castle Vw, Reeds Spring, MO, 65737-8986, US",9.5711871628118,9.58195294615507,9.58195294615507
08f4444399b6a012030dd091dc18b383,Teche Motel,hotel,LA,1,standard_commercial,29.9934646,-91.7932185,29.9934646,-91.7932185,1.0,"The current pin is already at the main customer entrance of Teche Motel, as it is positioned correctly at the storefront door facing the street.",gpt-4o-mini,"1829 E Main St, New Iberia, LA, 70560-4045, US",0.0,0.0,0.0
