pilot_source,id,name,category_primary,region,tier_label,place_complexity,pin_ambiguity,gt_confidence,offset_haversine_m,should_move,current_lat,current_lon,gt_lat,gt_lon,full_address,gt_reasoning,manual_review_status,manual_should_move,manual_primary_pin_type,manual_needs_multi_pin,manual_notes,tier,gt_model,offset_euclidean_m,offset_manhattan_m
low_confidence,08f29b6d06c26c9d03f0fe7ad3df0d3d,"Steinger, Greene & Feiner Injury Lawyers",personal_injury_law,AZ,no_building,simple,high,0.3,0.0,False,33.48069,-112.07145,33.48069,-112.07145,"20 E Thomas Rd, Phoenix, AZ, 85012-3104, US",No dedicated commercial structure is visible at the specified address; the area appears to be a mix of residential and commercial buildings without a clear storefront.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f26e85925964d403d2e27becba0d7e,"Seed Technologies, Inc",web_designer,OK,no_building,simple,high,0.3,0.0,False,36.0586631,-95.8811988,36.0586631,-95.8811988,"5109 S Wheeling Ave, Tulsa, OK, 74105-6475, US",No dedicated commercial structure is visible; the area appears to be residential or a home-based business.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f2af608b8633ac03a9430e8ba43b40,Debbie’s Doula Services,professional_services,VA,no_building,simple,high,0.3,0.0,False,37.1346213,-76.5678284,37.1346213,-76.5678284,"912 Arnett Dr, Newport News, VA, 23608-2402, US",The address is located in a residential area with no visible standalone commercial building.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f44d06342e62f40370a93747253429,Sweet Clean of Charleston,janitorial_services,SC,no_building,simple,high,0.3,0.0,False,32.8084918,-79.8736476,32.8084918,-79.8736476,"757 Johnnie Dodds Blvd, Mount Pleasant, SC, 29464, US",No dedicated commercial structure is visible at the specified address; it appears to be a home-based business.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f26962338516c503a527ae23f44173,RaiseBerry,software_development,UT,no_building,simple,high,0.3,0.0,False,40.4305313,-111.8757683,40.4305313,-111.8757683,"1633 W Innovation Way, Lehi, UT, 84043-4191, US",No dedicated commercial structure is visible at the provided address; the area appears to be a parking lot with no clear storefront.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f29a19a372a75203ec0f732726579c,JobTracks,employment_agencies,CA,no_building,simple,high,0.3,0.0,False,33.9836367,-118.4589058,33.9836367,-118.4589058,"578 Washington Blvd, Marina del Rey, CA, 90292-5421, US",No dedicated commercial structure is visible at the address; it appears to be a residential area or home-based business.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f489a16833686c03b6f85dced2d8de,The Law Office Of John Francis,bankruptcy_law,TX,no_building,simple,high,0.3,0.0,False,31.047611,-97.389642,31.047611,-97.389642,"2584 Blue Meadow Dr, Temple, TX, 76502, US",The address appears to be a residential area with no visible standalone commercial building.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f2758c59a4470c03332ce36af6007f,Mayer Law Office,wills_trusts_and_probate,WI,no_building,simple,high,0.3,0.0,False,43.3131723,-89.5276854,43.3131723,-89.5276854,"141b Lodi St, Lodi, WI, 53555-1274, US",No dedicated commercial structure is visible at the address; it appears to be a residential area or home-based business.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f283211c81323103811efb5518ff49,Ritberger Institute,professional_services,CA,no_building,simple,high,0.3,0.0,False,38.6960144,-120.9810963,38.6960144,-120.9810963,"2040 Riesling Way, Shingle Springs, CA, 95682-7730, US",No dedicated commercial structure is visible; the area appears residential.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f489cc500a26ed03576d19610130bd,P.U. Septic Service,septic_services,TX,no_building,simple,high,0.3,0.0,False,29.2787378,-98.3398511,29.2787378,-98.3398511,"7740 Richter Rd, Elmendorf, TX, 78112-9745, US",No dedicated commercial structure is visible; the area appears residential with no clear storefront.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f2b8958288d81e0326f4fba9e69ae5,Providence Barn of Stone Arabia,event_planning,NY,no_building,simple,high,0.3,0.0,False,42.9434854,-74.5426434,42.9434854,-74.5426434,"844 Hickory Hill Rd, Fort Plain, NY, 13339-2104, US",No dedicated commercial structure is visible; the area appears to be residential or agricultural.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f283409a36385d0319be9f4c7c7e08,The UPS Store 1330,printing_services,CA,no_building,simple,high,0.3,0.0,False,37.2622483,-121.9340496,37.2622483,-121.9340496,"2059 Camden Ave, San Jose, CA, 95124-2024, US",No dedicated commercial structure is visible at the address; it appears to be a home-based business.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f2a10ab55b3668030bf3151c874cba,Health by Design,professional_services,NY,no_building,simple,high,0.3,0.0,False,40.7978121,-73.4635861,40.7978121,-73.4635861,"121 Dupont St, Oyster Bay, NY, 11803-1610, US",No dedicated commercial structure is visible; the area appears to be industrial with no clear storefront.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f44a905639a0ad0340a3d4b9df9184,Law Office of Erin Morse,divorce_and_family_law,FL,no_building,simple,high,0.3,0.0,False,28.5593675,-81.37757,28.5593675,-81.37757,"1030 N Orange Ave, Orlando, FL, 32801-1004, US",No dedicated commercial structure is visible at the address; it appears to be a residential area or home-based business.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f26aa68b582a530302d75803178ea0,The Law Office of Greg McMahon,criminal_defense_law,CO,no_building,simple,high,0.3,0.0,False,39.8860287,-104.8295964,39.8860287,-104.8295964,"13575 E 104th Ave, Commerce City, CO, 80022-8400, US",No dedicated commercial structure is visible; the area appears to be residential or a home-based business.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
low_confidence,08f2664c1e3abb5503f175f9ac15761f,PhotoSesh,professional_services,IL,no_building,simple,high,0.3,0.0,False,41.8896239,-87.6228817,41.8896239,-87.6228817,"401 N Michigan Ave, Chicago, IL, 60611-2200, US",No dedicated commercial structure is visible; the area appears to be a mix of buildings and open space.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
multi_tenant,08f29a089a180cd6031e0d89a240914a,United States Postal Service,shipping_center,CA,multi_tenant,simple,low,0.9,0.0,False,33.7127011,-117.1917623,33.7127011,-117.1917623,"26822 Cherry Hills Blvd, Menifee, CA, 92586, US","The current pin is located at the center of the complex, which is likely close to the USPS storefront entrance based on the address provided. However, without specific visual confirmation of the unit's entrance, a slight adjustment may be needed.",ambiguous,unknown,pedestrian_entry,true,Multi-tenant or unit-level place; storefront confirmation is needed.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f489c0664e38d603650cc8d06796f7,Bluffs at Old Town Helotes,shopping,TX,multi_tenant,simple,low,1.0,0.0,False,29.5763505,-98.6903021,29.5763505,-98.6903021,"14391 Riggs Rd, Helotes, TX, 78023-3928, US",The current pin is already at the correct unit entrance for 'Bluffs at Old Town Helotes'.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f29a03a1d61a850321048ac4476cb7,Creative Thinkers Day Care,child_care_and_day_care,CA,multi_tenant,simple,low,1.0,0.0,False,34.1515482,-117.4653235,34.1515482,-117.4653235,"summit, fontana, CA, 92336, US",The current pin is already at the correct unit entrance for Creative Thinkers Day Care.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f489c1556eb89303c25f8c1c195737,Redbox,rental_kiosks,TX,multi_tenant,simple,low,0.9,18.721383873778684,True,29.4851174,-98.6644559,29.48497731150748,-98.66456318786982,"9255 Grissom Rd, San Antonio, TX, 78251, US","The pin should be placed at the specific storefront entrance of Redbox within the multi-tenant building, which is located towards the left side of the building in the image.",ambiguous,true,pedestrian_entry,true,Multi-tenant or unit-level place; storefront confirmation is needed.,2,gpt-4o-mini,18.74244190577884,25.99109216558109
multi_tenant,08f2a10046b45c73034fe2d3c453591b,Phoenix Building Products,building_supply_store,NY,multi_tenant,simple,low,1.0,0.0,False,40.7475213,-73.6725282,40.7475213,-73.6725282,"321 Denton Ave, North Hempstead, NY, 11040-3404, US",The current pin is already at the correct unit entrance for Phoenix Building Products.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f2674c900f34160360d7e8b0f90b5a,Redbox,rental_kiosks,IA,multi_tenant,simple,low,1.0,0.0,False,42.180726,-91.774068,42.180726,-91.774068,"4208 Lewis Access Rd, Center Point, IA, 52213, US","The current pin is already at the correct unit entrance for Redbox, as it is positioned at the storefront entrance of the rental kiosk.",accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f26c866814420603eb9c30321988bd,Pacie Shops,shopping,TX,multi_tenant,simple,low,1.0,0.0,False,32.88526,-96.7665,32.88526,-96.7665,"5473 Blair Rd, Dallas, TX, 75231-4227, US",The current pin is already at the correct unit entrance for Pacie Shops.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f2ab2ca1a62da203afc5237dced09e,Lee Beauty Supply,shopping,MI,multi_tenant,simple,low,1.0,0.0,False,42.4866487,-83.2598246,42.4866487,-83.2598246,"21851 W 11 Mile Rd, Southfield, MI, 48076-3738, US",The current pin is already at the correct unit entrance for Lee Beauty Supply.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f44a8c06d718e80332d4e781a3f4e4,HornerXpress Port St. Lucie,hot_tubs_and_pools,FL,multi_tenant,simple,low,0.9,0.0,False,27.3034714,-80.371282,27.3034714,-80.371282,"1225 SW S Macedo Blvd, Port Saint Lucie, FL, 34983, US","The current pin is already at the center of the building, which is likely close to the storefront entrance of HornerXpress Port St. Lucie based on the provided address.",ambiguous,unknown,pedestrian_entry,true,Multi-tenant or unit-level place; storefront confirmation is needed.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f26653a97ab63003e359ea728ee94e,Minute Clinic,shopping,IN,multi_tenant,simple,low,1.0,0.0,False,40.48788,-86.16464,40.48788,-86.16464,"2340 W Sycamore St, Kokomo, IN, 46901-4108, US",The current pin is already at the correct unit entrance for Minute Clinic.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f262cb60b7206003eadb89bdc0b79f,Redbox,rental_kiosks,MN,multi_tenant,simple,low,0.9,0.0,False,44.443181,-92.275165,44.443181,-92.275165,"994 W Lyon Ave, Lake City, MN, 55041, US","The current pin is already at the center of the building complex, which is likely the correct location for the Redbox unit entrance based on the address provided.",ambiguous,unknown,pedestrian_entry,true,Multi-tenant or unit-level place; storefront confirmation is needed.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f2a94cec800631038d43f767f52edf,FUM Child Learning Center,day_care_preschool,OH,multi_tenant,complex,high,1.0,0.0,False,41.3732887,-83.6276413,41.3732887,-83.6276413,"1526 E Wooster St, Bowling Green, OH, 43402-3338, US",The current pin is already at the correct unit entrance for FUM Child Learning Center.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f444b02eb5018803b9a7b920fe5198,Mother's Day Out Daycare Program,day_care_preschool,AR,multi_tenant,simple,low,1.0,0.0,False,34.4615934,-93.0603817,34.4615934,-93.0603817,"3819 Central Ave, Hot Springs, AR, 71913-6900, US",The current pin is already at the correct unit entrance for Mother's Day Out Daycare Program.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f489c0907b472c03e4fb9b01fc152e,Boss Products,shopping,TX,multi_tenant,simple,low,1.0,0.0,False,29.6105493,-98.285823,29.6105493,-98.285823,"6729 Guada Coma Dr, Schertz, TX, 78154-3750, US",The current pin is already at the correct unit entrance for Boss Products.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f44ddcce80654a03e14bc7fdede62b,CVS Beauty,shopping,SC,multi_tenant,simple,low,1.0,0.0,False,34.7266891,-82.3880772,34.7266891,-82.3880772,"7501 Augusta Rd, Piedmont, SC, 29673-9509, US",The current pin is already at the correct unit entrance for CVS Beauty.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f44500d1230d360355168e07fb4e41,Satsuma Christian Day Care,day_care_preschool,AL,multi_tenant,simple,low,1.0,0.0,False,30.8529601,-88.05585,30.8529601,-88.05585,"5570 4th St, Satsuma, AL, 36572-2352, US",The current pin is already at the correct unit entrance for Satsuma Christian Day Care.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f26cd73642ca6d037b64fecc622c8c,White Rose Ranch Retreat,venue_and_event_space,TX,multi_tenant,simple,low,1.0,0.0,False,33.6052918,-95.7822111,33.6052918,-95.7822111,"985 County Road 25780, Petty, TX, 75470, US",The current pin is already at the correct unit entrance for White Rose Ranch Retreat.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f48b149bba605403373775fdc927b6,Frontier's Little Academy,day_care_preschool,TX,multi_tenant,simple,low,0.9,0.0,False,26.2443719,-98.3523745,26.2443719,-98.3523745,"2913 N Moorefield Rd, Mission, TX, 78574-5033, US","The current pin is at the center of the image, which is likely not the specific unit's storefront entrance. However, without additional context or a clearer view of the building layout, I cannot definitively identify the correct entrance location.",ambiguous,unknown,pedestrian_entry,true,Multi-tenant or unit-level place; storefront confirmation is needed.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f4413c35cd64d003203cca8a0e1d20,Redbox,rental_kiosks,FL,multi_tenant,simple,low,1.0,0.0,False,25.952244,-81.7241714,25.952244,-81.7241714,"600 Bald Eagle Dr, Marco Island, FL, 34145, US","The current pin is already at the correct unit entrance for Redbox, as it is located within the shared building complex at the specified address.",accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f464822b84e40503d9c84541047902,Redbox,rental_kiosks,HI,multi_tenant,simple,low,0.9,0.0,False,21.619758,-157.916216,21.619758,-157.916216,"54-316 Kamehameha Hwy, Hauula, HI, 96717, US","The current pin appears to be at the center of the building complex, which is not the specific storefront entrance for Redbox. However, without additional visual cues to identify the exact unit, I cannot provide a more precise location.",ambiguous,unknown,pedestrian_entry,true,Multi-tenant or unit-level place; storefront confirmation is needed.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f44f6b6ec164ad03bc654299f39d14,Redbox,rental_kiosks,FL,multi_tenant,simple,low,1.0,0.0,False,29.4789038,-81.6657194,29.4789038,-81.6657194,"1051 Elm St, Welaka, FL, 32193, US","The current pin is already at the correct unit entrance for Redbox, as indicated by the address provided.",accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f28d5465b6b51803b2ee5d3f9da0a8,Builders FirstSource,building_supply_store,WA,multi_tenant,simple,low,1.0,0.0,False,47.63886751617501,-122.51443435095472,47.63886751617501,-122.51443435095472,"1365 Wintergreen Lane NE, Bainbridge Is., WA, 98110, US",The current pin is already at the correct unit entrance for Builders FirstSource.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f28d5d03700a600340d50647fa4b5c,Action Door & Trim Inc,building_supply_store,WA,multi_tenant,simple,low,0.9,0.0,False,47.1687801,-122.405335,47.1687801,-122.405335,"9701 Portland Ave E, Tacoma, WA, 98445, US","The current pin is at the center of the image, which is likely not the specific storefront entrance for Action Door & Trim Inc. However, without additional visual context, I cannot determine the exact location of the unit entrance.",ambiguous,unknown,pedestrian_entry,true,Multi-tenant or unit-level place; storefront confirmation is needed.,2,gpt-4o-mini,0.0,0.0
multi_tenant,08f2b8a76d09d90603e15ba140594fd7,Discovery Day Care,day_care_preschool,NY,multi_tenant,simple,low,1.0,0.0,False,43.251825,-76.3113402,43.251825,-76.3113402,"80 County Route 59, Phoenix, NY, 13135-2116, US",The current pin is already at the correct unit entrance for Discovery Day Care.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f488ba566d36f5037556cbcb2d9e9f,Gio's tacos,food_truck,TX,open_space,simple,low,0.8,0.0,False,31.7240113,-102.3406231,31.7240113,-102.3406231,"505 E Calcutta St, Odessa, TX, 79766-9265, US","The current pin is centrally located, and there are no clear access points visible in the surrounding area. Therefore, placing the pin at the visual center is appropriate.",ambiguous,unknown,vehicle_entry,true,"Open-space place; main vehicle access, gate, parking, trailhead, and area center may differ.",3,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f2661b752aaa150386d3b91079e4ae,SupremeX Packaging,office_equipment,IN,standard_commercial,simple,low,1.0,0.0,False,39.8104248,-86.0286712,39.8104248,-86.0286712,"7915 E 30th St, Indianapolis, IN, 46219, US","The current pin is already at the entrance of the building, which is the correct location for the main customer entrance.",accepted,false,current,false,Current pin is provisionally accepted based on zero offset and adequate confidence.,1,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f44c558826a85c03bf4872f69b8243,Antlerxtreme,sporting_goods,GA,standard_commercial,simple,low,1.0,0.0,False,32.5305301,-83.8256385,32.5305301,-83.8256385,"2670 Hendrick Rd, Fort Valley, GA, 31030-5540, US","The current pin is already at the main customer entrance of the business, as indicated by the imagery.",accepted,false,current,false,Current pin is provisionally accepted based on zero offset and adequate confidence.,1,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f2a8471252cd0303c43a489fdc5c67,Excellerent Technology Solutions,software_development,PA,no_building,simple,high,0.3,0.0,False,40.4244744,-80.0407432,40.4244744,-80.0407432,"875 Greentree Rd, Pittsburgh, PA, 15220-3508, US",No dedicated commercial structure is visible; the area appears to be a parking lot with no clear storefront.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f28d5c8082644803a41ce00ca5a13b,Diversified Systems Group,printing_services,WA,no_building,simple,high,0.3,0.0,False,47.362929,-122.235652,47.362929,-122.235652,"26601 79th Ave S, Kent, WA, 98032-7319, US",No dedicated commercial structure is visible; the area appears to be industrial or warehouse-like with no clear storefront.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f29ac40a456dac032e65893edf0a31,Crimson Renewable Energy,professional_services,CA,no_building,simple,high,0.3,0.0,False,35.1773997,-119.1605312,35.1773997,-119.1605312,"17731 Millux Rd, Bakersfield, CA, 93311-9714, US",No dedicated commercial structure is visible; the area appears to be industrial with no clear storefront.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f2986b9c31c56503e747831c8e5a31,SOBAO Social Kitchen,restaurant,NV,standard_commercial,simple,low,1.0,0.0,False,36.1533302,-115.1540885,36.1533302,-115.1540885,"1500 S Main St, Las Vegas, NV, 89104-1122, US","The current pin is already at the main customer entrance of SOBAO Social Kitchen, as it is positioned at the storefront door facing the street.",accepted,false,current,false,Current pin is provisionally accepted based on zero offset and adequate confidence.,1,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f275d2b30c824a0325475db00234f1,Marshalls,department_store,WI,standard_commercial,simple,low,1.0,0.0,False,42.9792423,-87.9520199,42.9792423,-87.9520199,"3557 S 27th St, Milwaukee, WI, 53221-1301, US","The current pin is already at the main customer entrance of the Marshalls store, as it is positioned at the storefront door facing the street.",accepted,false,current,false,Current pin is provisionally accepted based on zero offset and adequate confidence.,1,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f2a149112b397403b3d53046ab5e99,A1 Variety Store,convenience_store,MA,standard_commercial,simple,low,1.0,0.0,False,42.1813462,-72.5968714,42.1813462,-72.5968714,"355 Dale St, Chicopee, MA, 01013-3709, US","The current pin is already at the main customer entrance of A1 Variety Store, which is facing the street.",accepted,false,current,false,Current pin is provisionally accepted based on zero offset and adequate confidence.,1,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f267676ab6ba300366cd1205c3152b,Concept by Iowa Hearing by AudioNova,hearing_aids,IA,standard_commercial,multi_tenant,medium,1.0,0.0,False,41.29507261512094,-92.64734702784271,41.29507261512094,-92.64734702784271,"200 High Avenue West, Suite 2, Oskaloosa, IA, 52577, US","The current pin is already at the entrance of the business, as it is positioned at the center of the storefront facing the street.",ambiguous,unknown,pedestrian_entry,true,Multi-tenant or unit-level place; storefront confirmation is needed.,1,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f44d84c8020b82035575c187da22b9,Primal GraphX,graphic_designer,NC,no_building,simple,high,0.3,0.0,False,35.2401067,-80.9283311,35.2401067,-80.9283311,"3715 Scott Futrell Dr, Charlotte, NC, 28208-3543, US",No dedicated commercial structure is visible; the area appears to have residential buildings and mobile services.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f441a90d362aaa038c4cba62b252f7,Digital Eel Inc,web_designer,FL,no_building,simple,high,0.3,0.0,False,27.7560538,-82.7595359,27.7560538,-82.7595359,"9524 Blind Pass Rd, St Pete Beach, FL, 33706-1300, US",No dedicated commercial structure is visible at the provided address; the area appears to be residential or an empty lot.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f262dd9ba70a08035cffb4a82a23e2,Strut,advertising_agency,MN,no_building,simple,high,0.3,0.0,False,44.0264703,-92.464114,44.0264703,-92.464114,"300 1st Ave NW, Rochester, MN, 55901-2830, US",No dedicated commercial structure is visible at the address; the area appears to have residential buildings and parking lots.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f2a300ce070628037004e44f172d98,Anilas interior LLC,linen,MA,standard_commercial,simple,low,1.0,0.0,False,42.5558052,-70.9029659,42.5558052,-70.9029659,"436 Elliott St, Beverly, MA, 01915-2352, US","The current pin is already at the entrance of the building, which is the correct location for the storefront door.",accepted,false,current,false,Current pin is provisionally accepted based on zero offset and adequate confidence.,1,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f29124cb25b61203735df89b69e4e2,US Navy Enlisted Recruiting,employment_agencies,CA,no_building,multi_tenant,high,0.3,0.0,False,34.2270494,-119.1791746,34.2270494,-119.1791746,"2347 N OXNARD Blvd Ste D, OXNARD, CA, 93036, US",No dedicated commercial structure is visible; the area appears to be residential or a home-based business.,privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f26c874a130c6903032c5445249031,TatvaSoft - Custom Software Development Company,software_development,TX,no_building,multi_tenant,high,0.4,0.0,False,32.986695,-96.802266,32.986695,-96.802266,"17304 Preston Road, Suite 800, Dallas, Dallas, TX, 75252, US","The address provided corresponds to a location with a visible commercial building, so the pin is placed at the center coordinates.",privacy_sensitive,false,current,false,No dedicated public storefront is confirmed; avoid over-precise correction without human review.,4,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f489a15c06e6090348601ba5478929,East Hwy 53 Storage,self_storage_facility,TX,standard_commercial,simple,low,1.0,0.0,False,31.081083,-97.287315,31.081083,-97.287315,"5044 State Highway 53, Temple, TX, 76501, US","The current pin is already at the main customer entrance of East Hwy 53 Storage, as it is positioned centrally in front of the building's facade.",accepted,false,current,false,Current pin is provisionally accepted based on zero offset and adequate confidence.,1,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f44a9051c6497003874498c2ca8404,PS Freight Systems Inc.,shipping_center,FL,multi_tenant,simple,low,1.0,0.0,False,28.57786,-81.4089,28.57786,-81.4089,"1934 Silver Star Rd, Orlando, FL, 32804, US",The current pin is already at the correct unit entrance for PS Freight Systems Inc.,accepted,false,current,false,Reasoning says the current pin is already at the correct unit entrance.,2,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f2a1072c053ca40364dc5ba6cedebf,Amalgam Studio,architectural_designer,NY,standard_commercial,simple,low,1.0,0.0,False,40.7206081,-74.0014867,40.7206081,-74.0014867,"447 Broadway, New York, NY, 10013-2562, US","The current pin is already at the main customer entrance of Amalgam Studio, as it is positioned at the storefront door facing the street.",accepted,false,current,false,Current pin is provisionally accepted based on zero offset and adequate confidence.,1,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f446c108686c4a03d341aff1bf6f93,Uptown Vapors,e_cigarette_store,TX,standard_commercial,simple,low,1.0,0.0,False,29.5454552,-95.1342151,29.5454552,-95.1342151,"528 W Bay Area Blvd, Webster, TX, 77598-4149, US","The current pin is already at the entrance of Uptown Vapors, as it is positioned correctly at the storefront door facing the street.",accepted,false,current,false,Current pin is provisionally accepted based on zero offset and adequate confidence.,1,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f489e35582b76803cfd61c8a2d67c3,Ramen Tatsu-Ya Comal,japanese_restaurant,TX,standard_commercial,simple,low,1.0,0.0,False,30.2631672,-97.7263716,30.2631672,-97.7263716,"1600 E 6th St, Austin, TX, 78702-3308, US","The current pin is already at the entrance of Ramen Tatsu-Ya Comal, which is the main customer entrance facing the street.",accepted,false,current,false,Current pin is provisionally accepted based on zero offset and adequate confidence.,1,gpt-4o-mini,0.0,0.0
zero_offset_sample,08f26c1b641b6b850320b5b020f1e574,Abuelita's Mexican Restaurant,texmex_restaurant,OK,standard_commercial,simple,low,1.0,0.0,False,35.3468523,-96.9143538,35.3468523,-96.9143538,"715 E Independence St, Shawnee, OK, 74804-4012, US","The current pin is already at the main customer entrance of Abuelita's Mexican Restaurant, as it is positioned at the storefront door facing the street.",accepted,false,current,false,Current pin is provisionally accepted based on zero offset and adequate confidence.,1,gpt-4o-mini,0.0,0.0
