id,name,category_primary,region,tier,tier_label,sub_tier,sub_tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,cv_disagreement_m,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m,place_complexity,pin_ambiguity,should_move,walk_m,routing_penalty_m,routing_method,osm_arrival_cost_m
08f445053084160403fe1b61acdbb930,Cason Funeral Service,funeral_services_and_cemeteries,AL,3,open_space,3a,bounded_outdoor,30.4469945,-87.683701,30.4469945,-87.683701,0.8,"The current pin is located at the center of the building, which is likely the main access point for visitors. However, the parking lot entrance is also visible, making it a suitable location for the pin.",gpt-4o-mini,,,,30.4469945,-87.683701,0.8,,shared,,,,,,"15213 State Highway 59, Foley, AL, 36535-2385, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f26c18ac69a76d0320e472283fa5bb,WFM Coffee Bar,supermarket,OK,1,standard_commercial,1b,large_standalone,35.5341744,-97.530989,35.534287899806685,-97.5307529666864,0.9,"The pin is placed at the main customer entrance of WFM Coffee Bar, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,35.534287899806685,-97.5307529666864,0.9,35.53398232340407,-97.5307529666864,0.9,"The entry point is located at the driveway cut leading into the parking lot, which is the most visible and primary access point from the road.",both,,,,,,"6001 N Western Ave, Oklahoma City, OK, 73118, US",24.808077224392292,24.835981639622194,34.01675001350514,simple,low,True,13.0,0.0,osrm,13.0
08f281eb8c6e552203cef20fa98655aa,T-Mobile,mobile_phone_store,OR,1,standard_commercial,1c,small_urban_storefront,42.313906,-122.8561123,42.313906,-122.8561123,1.0,"The current pin is already at the main customer entrance of the T-Mobile store, which is the storefront door facing the street.",gpt-4o-mini,42.313906,-122.8561123,1.0,42.31333478139409,-122.8561123,0.9,"The entry point is located at the bottom of the image where the parking lot opens up from the road, providing access for vehicles.",both,,,,,,"1303 Center Dr, Medford, OR, 97501-7938, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f2a100ec58d6c303fdac1c6cc14622,Kohn Michael J,lawyer,NY,4,no_building,4,no_building,40.7322924,-73.8048677,40.7322924,-73.8048677,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"69-27 164th St, Fresh Meadows, NY, 11365, US",0.0,0.0,0.0,simple,high,False,0.0,0.0,zero_offset,0.0
08f44a93686052b50387a01e8b60fb1b,Tavares Hardware Inc,retail,FL,1,standard_commercial,1c,small_urban_storefront,28.806301,-81.736109,28.806301,-81.736109,1.0,"The current pin is already at the main customer entrance of Tavares Hardware Inc, as it is positioned at the storefront door facing the street.",gpt-4o-mini,28.806301,-81.736109,1.0,28.805624117975174,-81.736109,0.8,"The identified entry point is the most visible driveway cut leading into the parking lot from Highway 19, allowing for vehicle access to Tavares Hardware Inc.",both,,,,,,"509 Highway 19, Tavares, FL, 32778, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f44da0e5a35d1c03f77e4e0e28eee1,TNT Fireworks,firework_retailer,NC,1,standard_commercial,1c,small_urban_storefront,35.3401482,-80.1760546,35.3401482,-80.1760546,1.0,"The current pin is already at the main customer entrance of the TNT Fireworks store, as it is centrally located and closest to the storefront door.",gpt-4o-mini,35.3401482,-80.1760546,1.0,35.3401482,-80.1760546,0.2,"The image does not clearly show a specific driveway or parking lot entry for TNT Fireworks; therefore, the center is marked with low confidence.",shared,,,,,,"781 Leonard Ave, Albemarle, NC, 28001-5257, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f2888a71cdc41303f2b7ccddd07e4c,Upchurch Vineyard,winery,WA,1,standard_commercial,1c,small_urban_storefront,46.2598053,-119.4609101,46.2598053,-119.4609101,1.0,"The current pin is already at the main customer entrance of Upchurch Vineyard, which is the storefront door facing the street.",gpt-4o-mini,46.2598053,-119.4609101,1.0,46.25956793136471,-119.4609101,0.9,"The driveway entrance is visible from the road, leading directly to the parking area of the winery.",both,,,,,,"32901 Vineyard Vw, Benton City, WA, 99320, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f26ed16e76aa5b038f14892536b160,Subway,sandwich_shop,AR,1,standard_commercial,1c,small_urban_storefront,36.36801756087436,-93.57810389829672,36.36801756087436,-93.57810389829672,1.0,"The current pin is already at the main customer entrance of the Subway location, which is the storefront door facing the street.",gpt-4o-mini,36.36801756087436,-93.57810389829672,1.0,36.36782750096883,-93.57810389829672,0.8,"The entry point is identified as the most visible driveway leading into the parking lot from the road, located slightly below the center of the image.",both,,,,,,"305 West Trimble, Suite 8, Berryville, AR, 72616, US",0.0,0.0,0.0,multi_tenant,medium,False,0.0,0.0,zero_offset,0.0
08f283009a04d36a03200214f7b0f6d3,Eagle Eye Engraving,flowers_and_gifts_shop,CA,1,standard_commercial,1c,small_urban_storefront,38.3547523,-121.9877324,38.3547523,-121.9877324,1.0,"The current pin is already at the main customer entrance of Eagle Eye Engraving, which is the storefront door facing the street.",gpt-4o-mini,38.3547523,-121.9877324,1.0,38.3547523,-121.9877324,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"400 Elizabeth St, Vacaville, CA, 95688-4608, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f2a9313030b96e03df84159d2aa34a,HoneyBaked Ham,pop_up_shop,OH,3,open_space,3a,bounded_outdoor,39.3716522,-84.3827952,39.3716522,-84.3827952,0.8,"The current pin is centrally located, but the area appears to be more commercial than an open space. Since no clear access point for a pop-up shop is identifiable, the center is the best option.",gpt-4o-mini,,,,39.3716522,-84.3827952,0.8,,shared,,,,,,"7132 Cincinnati Dayton Rd, Liberty Twp, OH, 45069-1775, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f489c1a2aa53ae03fb24c82cd62859,Discount Carpet Warehouse,carpet_store,TX,1,standard_commercial,1c,small_urban_storefront,29.3919986,-98.4047948,29.3919986,-98.4047948,1.0,"The current pin is already at the main customer entrance of Discount Carpet Warehouse, as it is positioned at the storefront door facing the street.",gpt-4o-mini,29.3919986,-98.4047948,1.0,29.391792948338015,-98.4047948,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of Discount Carpet Warehouse.,both,,,,,,"2153 S WW White Rd, San Antonio, TX, 78222-1121, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f28d5408ba64a8037c8e0fedd45289,Starbucks,coffee_shop,WA,1,standard_commercial,1c,small_urban_storefront,47.682075,-122.3168268,47.682075,-122.3168268,1.0,"The current pin is already at the main customer entrance of the Starbucks, which is the storefront door facing the street.",gpt-4o-mini,47.682075,-122.3168268,1.0,47.68191609201746,-122.3168268,0.8,"The identified entry point is the most visible driveway entrance leading into the parking lot from the road, allowing access to the Starbucks location.",both,,,,,,"7300 Roosevelt Way NE, Seattle, WA, 98115-5663, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f4442c800144690333021202c6d802,Miller Blasting,sandblasting_service,LA,1,standard_commercial,1c,small_urban_storefront,30.7886308,-89.8504775,30.7886308,-89.8504775,1.0,"The current pin is already at the main customer entrance of the building, which is the storefront door facing the street.",gpt-4o-mini,30.7886308,-89.8504775,1.0,30.7886308,-89.8504775,0.2,The property appears to be surrounded by residential areas with no visible driveway or parking lot entry from the road.,shared,,,,,,"910 Carolina Ave, Bogalusa, LA, 70427-3906, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f26152ae4e6d5a03ac58c01093fa87,"Canada Goose Lodge, LLC",hotel,SD,1,standard_commercial,1b,large_standalone,43.366809636354446,-99.8504313826561,43.366809636354446,-99.8504313826561,1.0,"The current pin is already at the main customer entrance of Canada Goose Lodge, facing the street.",gpt-4o-mini,43.366809636354446,-99.8504313826561,1.0,43.366809636354446,-99.8504313826561,0.2,The property appears to be surrounded by open land with no visible driveway or parking lot entry from the road.,shared,,,,,,"1253 Country Club Rd, Winner, SD, 57580, US",0.0,0.0,0.0,simple,medium,False,0.0,0.0,zero_offset,0.0
08f44d85000920990329fd48af3494d6,Teague's Pawn Shop,pawn_shop,SC,1,standard_commercial,1c,small_urban_storefront,34.9379677,-81.0417177,34.9379677,-81.0417177,1.0,"The current pin is already located at the main customer entrance of Teague's Pawn Shop, which is the storefront door facing the street.",gpt-4o-mini,34.9379677,-81.0417177,1.0,34.937774206366996,-81.0417177,0.9,"The entry point is identified at the bottom of the property where the driveway leads from the road into the parking lot, making it the most visible and primary access point for vehicles.",both,,,,,,"262 Cherry Rd S, Rock Hill, SC, 29732-3401, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f2a100a2c919110359c72481d422a2,Sadaka Law,personal_injury_law,NJ,4,no_building,4,no_building,40.89866638183594,-73.97113037109375,40.89866638183594,-73.97113037109375,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"155 N Dean St, Englewood, NJ, 07631, US",0.0,0.0,0.0,simple,high,False,0.0,0.0,zero_offset,0.0
08f26c872d044c8603611a9d32832af8,Kelli McCamy,professional_services,TX,4,no_building,4,no_building,33.154743,-96.866387,33.154743,-96.866387,0.3,No dedicated commercial structure is visible; the area appears to be residential or a home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"2770 Main St, Frisco, TX, 75033-4302, US",0.0,0.0,0.0,simple,high,False,0.0,0.0,zero_offset,0.0
08f274864e520c4103e611695fb5dcc2,In the Company of Others,professional_services,MI,4,no_building,4,no_building,42.2956688,-85.6106061,42.2956688,-85.6106061,0.3,No dedicated commercial structure is visible; the area appears residential.,gpt-4o-mini,,,,,,,,,,,,,,"1738 Commonwealth Ave, Kalamazoo, MI, 49006-3153, US",0.0,0.0,0.0,simple,high,False,0.0,0.0,zero_offset,0.0
08f2818d3380238803798fbba833f339,"Goodwill Industries International, Inc.",thrift_store,OR,1,standard_commercial,1c,small_urban_storefront,42.4389855,-123.3075289,42.4389855,-123.3075289,1.0,"The current pin is already at the main customer entrance of the thrift store, as it is positioned at the storefront door facing the street.",gpt-4o-mini,42.4389855,-123.3075289,1.0,42.438478760434485,-123.3075289,0.9,"The identified entry point is the most visible driveway entrance from the road leading into the parking lot of Goodwill Industries International, Inc.",both,,,,,,"346 NE Beacon Dr, Grants Pass, OR, 97526-3844, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f2818d840f26a1037b3b273d4027ec,Wood Chuck Tree Werks,home_improvement_store,OR,1,standard_commercial,1b,large_standalone,42.5353423,-123.1812551,42.5353423,-123.1812551,1.0,"The current pin is already at the main customer entrance of the Wood Chuck Tree Werks store, as it is positioned at the storefront door facing the street.",gpt-4o-mini,42.5353423,-123.1812551,1.0,42.5353423,-123.1812551,0.2,"The property appears to be surrounded by trees with no visible driveway or parking lot entry from the road, indicating a pedestrian-only access.",shared,,,,,,"1124 Queens Branch Rd, Rogue River, OR, 97537-6637, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f275381b52438a03695860f396d079,Janet McDonough Attorney At Law,lawyer,WI,4,no_building,4,no_building,44.9358471,-91.391589,44.9358471,-91.391589,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"103 N Bridge St, Chippewa Falls, WI, 54729-2465, US",0.0,0.0,0.0,simple,high,False,0.0,0.0,zero_offset,0.0
08f29a1d62c066f00380344aeb19040f,Fig and 8th,event_planning,CA,4,no_building,4,no_building,34.048229,-118.26132,34.048229,-118.26132,0.3,No dedicated commercial structure is visible; the area appears to be a mix of buildings without a clear storefront for the specified business.,gpt-4o-mini,,,,,,,,,,,,,,"777 S Figueroa St, Los Angeles, CA, 90017-5519, US",0.0,0.0,0.0,simple,high,False,0.0,0.0,zero_offset,0.0
08f274d0cab24944035e2ed57b6731c3,Michigan Sprinkles,flowers_and_gifts_shop,MI,1,standard_commercial,1c,small_urban_storefront,42.741875,-83.964478,42.741875,-83.964478,1.0,"The current pin is already at the main customer entrance of the building, which is the storefront door facing the street.",gpt-4o-mini,42.741875,-83.964478,1.0,42.741875,-83.964478,0.2,"The image does not clearly show a visible driveway or parking lot entry from the road, indicating a pedestrian-only access.",shared,,,,,,"2122 Gannon Rd, Cohoctah Twp, MI, 48855-9354, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f26cbc292810610303f89c3a070739,Edible Arrangements,flowers_and_gifts_shop,TX,1,standard_commercial,1c,small_urban_storefront,32.5844103,-97.1302113,32.5844103,-97.1302113,1.0,"The current pin is already located at the main customer entrance of Edible Arrangements, which is the storefront door facing the street.",gpt-4o-mini,32.5844103,-97.1302113,1.0,32.58412101792761,-97.1302113,0.9,"The primary vehicle entry point is visible on the right side of the image, leading into the parking lot for Edible Arrangements.",both,,,,,,"1071 Country Club Dr, Mansfield, TX, 76063-2663, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f2a10a263557aa035d8858e97eaf9c,Taco Bell,fast_food_restaurant,NY,1,standard_commercial,1c,small_urban_storefront,40.7899434,-73.2046532,40.7899434,-73.2046532,1.0,"The current pin is already at the main customer entrance of Taco Bell, which is facing the street.",gpt-4o-mini,40.7899434,-73.2046532,1.0,40.78976469688097,-73.2046532,0.9,"The primary vehicle entry point is visible as a driveway cut leading into the parking lot from the road, located slightly below the center of the image.",both,,,,,,"16 W Suffolk Ave, Central Islip, NY, 11722-2144, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f2a10118828c920352dcc44665a39b,Carvel Ice Cream,ice_cream_shop,NY,1,standard_commercial,1c,small_urban_storefront,40.9575446,-73.7302608,40.95756890699507,-73.73002476668638,0.9,"The pin is placed at the main customer entrance of Carvel Ice Cream, which is located on the street-facing facade. The imagery shows the entrance clearly marked with signage.",gpt-4o-mini,40.95756890699507,-73.73002476668638,0.9,40.9575446,-73.7302608,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,both,,,,,,"641 Halstead Ave, Mamaroneck, NY, 10543-2719, US",20.004070297989955,20.02657111001053,22.54878544309595,simple,low,True,7.2,0.0,osrm,7.2
08f2aa86b565942103f758737cca263f,Elsy Express,shopping,VA,2,multi_tenant,2a,strip_mall_tenant,38.7196693,-77.1237564,38.7196693,-77.1237564,1.0,The current pin is already at the correct unit entrance for Elsy Express.,gpt-4o-mini,38.7196693,-77.1237564,1.0,38.719485143098446,-77.1237564,0.9,"The nearest parking lot entrance is located to the south of the unit, accessible from the road directly adjacent to the property.",both,,,,,,"8743 Cooper Rd, Alexandria, VA, 22309-3906, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f48ab2e46c459203226d25fb72d0ec,Deep Rock Dystopia,hotel,,1,standard_commercial,1b,large_standalone,29.3265989,-103.5738677,29.3265989,-103.5738677,1.0,"The current pin is already at the main customer entrance of the hotel, as it is positioned at the center of the building's facade facing the street.",gpt-4o-mini,29.3265989,-103.5738677,1.0,29.3265989,-103.5738677,0.2,"The property appears to be in a remote area with no visible driveway or parking lot entry from the road, indicating it may be pedestrian-only or lacking a clear vehicle entry point.",shared,,,,,,"23101 FM170, 79852, US",0.0,0.0,0.0,simple,medium,False,0.0,0.0,zero_offset,0.0
08f2ab2c3262eaa0038973d58172f820,Chipotle Mexican Grill,mexican_restaurant,MI,1,standard_commercial,1c,small_urban_storefront,42.5306404,-83.1981026,42.5306404,-83.1981026,1.0,"The current pin is already at the main customer entrance of Chipotle Mexican Grill, which is the storefront door facing the street.",gpt-4o-mini,42.5306404,-83.1981026,1.0,42.53046646328834,-83.1981026,0.8,"The identified entry point is the most visible driveway entrance leading into the parking lot from Woodward Ave, allowing for vehicle access to the Chipotle location.",both,,,,,,"32824 Woodward Ave, Royal Oak, MI, 48073-0955, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f28321046ca111039abe4b5a9d6704,Smoke And Vape Cambridge,electronics,CA,1,standard_commercial,1c,small_urban_storefront,38.658333,-120.999137,38.658333,-120.999137,1.0,"The current pin is already at the main customer entrance of Smoke And Vape Cambridge, which is the storefront door facing the street.",gpt-4o-mini,38.658333,-120.999137,1.0,38.65823246462779,-120.9989009666864,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of Smoke And Vape Cambridge.,both,,,,,,"3950 Cambridge Rd, Shingle Springs, CA, 95682-8900, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f28123891420150331510f8db3ff9d,Fort Bidwell Hotel and Restaurant,breakfast_and_brunch_restaurant,CA,1,standard_commercial,1b,large_standalone,41.8592664,-120.1519486,41.8592664,-120.1519486,1.0,"The current pin is already at the main customer entrance of the Fort Bidwell Hotel and Restaurant, which is the appropriate location for pedestrian entry.",gpt-4o-mini,41.8592664,-120.1519486,1.0,41.8592664,-120.1519486,0.2,"The image does not clearly show a driveway or parking lot entry for the Fort Bidwell Hotel and Restaurant, indicating a pedestrian-only access.",shared,,,,,,"55015 Main St, Lake City, CA, 96112-1852, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f2a12233ca622c03b6ff9d05ed9d2a,Graceful Home Design,engineering_services,PA,4,no_building,4,no_building,40.4726724,-75.1599423,40.4726724,-75.1599423,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and possibly home-based businesses.,gpt-4o-mini,,,,,,,,,,,,,,"250 Durham Rd, Ottsville, PA, 18942-1724, US",0.0,0.0,0.0,simple,high,False,0.0,0.0,zero_offset,0.0
08f26caa4b24355b03a554c3de882210,Signature Image,printing_services,TX,4,no_building,4,no_building,32.7853617,-97.3084167,32.7853617,-97.3084167,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and possibly home-based businesses.,gpt-4o-mini,,,,,,,,,,,,,,"1702 N Sylvania Ave, Fort Worth, TX, 76111-2737, US",0.0,0.0,0.0,simple,high,False,0.0,0.0,zero_offset,0.0
08f2a8b4c25012550374f1c345937cc5,M Creative,graphic_designer,NC,4,no_building,4,no_building,36.1009441,-80.2461138,36.1009441,-80.2461138,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"541 N Trade St, Winston-Salem, NC, 27101-2914, US",0.0,0.0,0.0,simple,high,False,0.0,0.0,zero_offset,0.0
08f444dae300d8e803adcb883a790aaf,Metro by T-Mobile,mobile_phone_store,TX,1,standard_commercial,1c,small_urban_storefront,33.1420202,-94.967641,33.1420202,-94.967641,1.0,"The current pin is already at the main customer entrance of the Metro by T-Mobile store, which is the appropriate location for pedestrian entry.",gpt-4o-mini,33.1420202,-94.967641,1.0,33.1418225650614,-94.967641,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking lot of the Metro by T-Mobile store.,both,,,,,,"1401 S Jefferson Ave Ste 100, Mount Pleasant, TX, 75455, US",0.0,0.0,0.0,multi_tenant,medium,False,0.0,0.0,zero_offset,0.0
08f44a102c15ea9b03ef7b1f90f89315,Pollo Tropical,fast_food_restaurant,FL,1,standard_commercial,1c,small_urban_storefront,25.884949,-80.1655652,25.884949,-80.1655652,1.0,"The current pin is already at the main customer entrance of Pollo Tropical, as it is positioned at the storefront door facing the street.",gpt-4o-mini,25.884949,-80.1655652,1.0,25.88473664732074,-80.1655652,0.8,"The primary vehicle entry point is located on the right side of the property, visible from the road, leading into the parking lot.",both,,,,,,"11806 Biscayne Blvd, Miami, FL, 33181-3112, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f2664cf3081d5b035a531ea4fa0dd1,MJD Auto Repair,tire_shop,IL,1,standard_commercial,1a,drive_up_only,41.812966849164134,-87.66470432723162,,,0.0,drive_up_only,gpt-4o-mini,,,0.0,41.81279092760284,-87.66470432723162,0.9,"The primary vehicle entry point is visible on the left side of the property, where the driveway cuts from the road to the parking area.",car_only,,,,,,"4435 S Ashland Ave, Chicago, IL, 60609, US",,,,simple,low,False,,,,
08f265c343062c89037d5d322c76c784,Whiteside Realty & Auction,auction_house,MO,1,standard_commercial,1c,small_urban_storefront,36.6168908,-90.8290279,36.6168908,-90.8290279,1.0,"The current pin is already at the main customer entrance of the building, which is the storefront door facing the street.",gpt-4o-mini,36.6168908,-90.8290279,1.0,36.61670134982624,-90.8290279,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of Whiteside Realty & Auction.,both,,,,,,"201 W Jefferson St, Doniphan, MO, 63935-1627, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f48d894eab411e03eaad1173748485,Hampton Inn & Suites Albuquerque Airport,resort,NM,1,standard_commercial,1b,large_standalone,35.049869537353516,-106.63314056396484,35.049869537353516,-106.63314056396484,1.0,"The current pin is already at the main customer entrance of the Hampton Inn & Suites Albuquerque Airport, which is the storefront door facing the street.",gpt-4o-mini,35.049869537353516,-106.63314056396484,1.0,35.04958847660831,-106.63314056396484,0.9,"The primary vehicle entry point is visible as a driveway cut leading into the parking lot from the road, located to the right of the building.",both,,,,,,"1300 Woodward Rd SE, Albuquerque, NM, 87106, US",0.0,0.0,0.0,complex,high,False,0.0,0.0,zero_offset,0.0
08f2a93cf1b2189b032363043f654f98,Turner Gill's Bar & Grill,pub,OH,1,standard_commercial,1c,small_urban_storefront,39.4527832,-84.6882037,39.45293231590314,-84.68796766668639,0.9,"The pin is placed at the main entrance of Turner Gill's Bar & Grill, which is located on the street-facing facade. The imagery shows a clear door opening and signage indicating the pub's entrance.",gpt-4o-mini,39.45293231590314,-84.68796766668639,0.9,39.4527832,-84.6882037,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,both,,,,,,"2502 Millville Oxford Rd, Hamilton, OH, 45013-8929, US",26.184352119270052,26.213804584623116,36.88793902361672,simple,low,True,89.5,63.32,osrm,89.5
08f2623450d6ac5403a38214bdbfb9b0,A New Leaf,florist,MN,1,standard_commercial,1c,small_urban_storefront,44.708959,-96.276079,44.708959,-96.276079,1.0,"The current pin is already at the main customer entrance of the florist business, A New Leaf, facing the street.",gpt-4o-mini,44.708959,-96.276079,1.0,44.708959,-96.276079,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry.,shared,,,,,,"126 Saint Olaf Ave N, Canby, MN, 56220, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f264d9521a3584034b9804c32f2063,LongHorn Steakhouse,steakhouse,TN,1,standard_commercial,1c,small_urban_storefront,36.3762085,-86.4711701,36.37636398718681,-86.4711701,0.9,"The main entrance of LongHorn Steakhouse is located on the street-facing facade, which is visible in the imagery. The pin is placed close to the door as required.",gpt-4o-mini,36.37636398718681,-86.4711701,0.9,36.37601846010501,-86.4711701,0.9,"The primary vehicle entry point is located at the bottom of the image, where the driveway leads into the parking lot of LongHorn Steakhouse.",both,,,,,,"1003 Nashville Pike, Gallatin, TN, 37066-3107, US",17.289386331380996,17.30883363562981,17.30883363562981,simple,low,True,9.1,0.0,osrm,9.1
08f2a331544d629303d830ed8c010b2e,Old Irish Social Club,irish_pub,RI,1,standard_commercial,1c,small_urban_storefront,41.8434309,-71.4278571,41.8434309,-71.4278571,1.0,"The current pin is already at the main customer entrance of the Old Irish Social Club, which is the storefront door facing the street.",gpt-4o-mini,41.8434309,-71.4278571,1.0,41.8434309,-71.4278571,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"480 Douglas Ave, Providence, RI, 02908-2551, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f288a031770d1003f12a2a1dfc9f8e,Bridge Computers,computer_hardware_company,WA,1,standard_commercial,1c,small_urban_storefront,46.8795367,-117.3651741,46.8795367,-117.3651741,1.0,"The current pin is already at the main customer entrance of Bridge Computers, which is the storefront door facing the street.",gpt-4o-mini,46.8795367,-117.3651741,1.0,46.8795367,-117.3651741,0.2,"The property appears to have no visible driveway or parking lot entry from the road, indicating it may be pedestrian-only.",shared,,,,,,"212 S Main St, Colfax, WA, 99111-1835, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f26cbda024d00903b678c96da5761f,ABP Architecture,architectural_designer,TX,1,standard_commercial,1c,small_urban_storefront,32.7533225,-97.3363882,32.7533225,-97.3363882,1.0,"The current pin is already at the main customer entrance of ABP Architecture, which is the storefront door facing the street.",gpt-4o-mini,32.7533225,-97.3363882,1.0,32.75312399417967,-97.3363882,0.8,"The entry point is identified as the driveway leading into the parking lot, which is the most visible access from the road.",both,,,,,,"300 Burnett St, Fort Worth, TX, 76102-2731, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f29a569a2b4d6103cd71a1f59b4c19,ALDI USA,supermarket,CA,1,standard_commercial,1b,large_standalone,33.9409954,-118.0508394,33.9409954,-118.0508394,1.0,"The current pin is already at the main customer entrance of ALDI USA, which is the storefront door facing the street.",gpt-4o-mini,33.9409954,-118.0508394,1.0,33.940710576281866,-118.0508394,0.8,"The primary vehicle entry point is located on the south side of the property, where the driveway leads into the parking lot from Telegraph Rd.",both,,,,,,"13210 Telegraph Rd, Santa Fe Springs, CA, 90670-4048, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f2ab30868906510388035033f3ead3,58 Storage,self_storage_facility,OH,1,standard_commercial,1b,large_standalone,41.2764954,-82.2201417,41.2764954,-82.2201417,1.0,"The current pin is already at the main customer entrance of the self-storage facility, which is the appropriate location for pedestrian entry.",gpt-4o-mini,41.2764954,-82.2201417,1.0,41.27591485989296,-82.2201417,0.9,"The entry point is located at the bottom of the image where the driveway leads into the storage facility, making it the most visible and accessible entry for vehicles.",both,,,,,,"550 S Main St, Oberlin, OH, 44074, US",0.0,0.0,0.0,simple,low,False,0.0,0.0,zero_offset,0.0
08f26c866b8b0d6e035eba6cd4248d06,SEPHORA,cosmetic_and_beauty_supplies,TX,1,standard_commercial,1c,small_urban_storefront,32.8687036,-96.7744589,32.86873063385354,-96.7742228666864,0.9,"The pin is placed at the main customer entrance of SEPHORA, which is located on the street-facing facade. The entrance is identifiable by the storefront door and signage.",gpt-4o-mini,32.86873063385354,-96.7742228666864,0.9,32.8687036,-96.7744589,0.2,The image does not clearly show a visible car entry point for the property. It appears to be a pedestrian-only area with no distinct driveway or parking lot entrance.,both,,,,,,"8687 N Central Expy, Dallas, TX, 75225-4406, US",22.24820969197355,22.273234739408956,25.078401433822172,simple,low,True,0.0,0.0,osrm,0.0
08f275934d94d0160307b5ad4a508bb1,Sicilian Bakery,bakery,IL,1,standard_commercial,1c,small_urban_storefront,41.9640548,-87.8373516,41.96415850808198,-87.83711556668639,0.9,"The identified location is the main customer entrance of the Sicilian Bakery, which is visible on the street-facing facade. The pin is placed as close to the door as possible based on the imagery.",gpt-4o-mini,41.96415850808198,-87.83711556668639,0.9,41.963879294015115,-87.8373516,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking lot of the Sicilian Bakery.,both,,,,,,"4632 N Cumberland Ave, Chicago, IL, 60656-4237, US",22.66786154530746,22.693358622039003,31.08209402268619,simple,low,True,11.3,0.0,osrm,11.3
