id,name,category_primary,region,tier_label,sub_tier_label,place_complexity,pin_ambiguity,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_disagreement_m,car_pedestrian_distance_m,current_to_pedestrian_m,current_to_car_m,offset_haversine_m,full_address,tier,sub_tier,gt_model,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,offset_euclidean_m,offset_manhattan_m,should_move
08f2a866dc4c212003926906cd56590d,Straight Talk,mobile_phone_store,OH,standard_commercial,small_urban_storefront,simple,low,39.9895286,-81.5766312,39.98967655978199,-81.57639516668638,0.9,"The identified entrance is on the street-facing facade, marked by signage and a visible door, making it the main pedestrian entry point.",39.98967655978199,-81.57639516668638,0.9,39.9895286,-81.5766312,0.2,"The property appears to be a large building with no visible driveway or parking lot entry from the road, indicating it may be a pedestrian-only storefront.",both,,25.98134016077037,25.98134016077037,0.0,25.98134016077037,"61205 SOUTHGATE RD, Cambridge, OH, 43725, US",1,1c,gpt-4o-mini,,,,,26.010564276286825,36.60194026651509,True
08f2668b335919ab03cf315965459f09,Oriental Supermarket,grocery_store,KY,standard_commercial,large_standalone,simple,low,38.1757525,-85.7117502,38.17590431376899,-85.71151416668638,0.9,"The identified location is the main customer entrance of the Oriental Supermarket, facing the street, as indicated by the storefront door and signage.",38.17590431376899,-85.71151416668638,0.9,38.17548260885512,-85.7117502,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of the Oriental Supermarket.,both,,51.229851432430706,26.658090583060794,30.01052605752486,26.65809058350869,"1211 Gilmore Ln, Lynnview, KY, 40213-2307, US",1,1b,gpt-4o-mini,,,,,26.68807591667345,37.555331294315515,True
08f260a1062864a203e040c1cc697ce6,Paper Puller Inc,home_improvement_store,NE,standard_commercial,large_standalone,simple,low,40.793809,-96.666098,40.793809,-96.666098,1.0,"The current pin is already at the main customer entrance of Paper Puller Inc, which is the storefront door facing the street.",40.793809,-96.666098,1.0,40.793809,-96.666098,0.2,The image does not clearly show a distinct driveway or parking lot entry for the property. The center is marked with low confidence due to the lack of visible vehicle access.,shared,,0.0,0.0,0.0,0.0,"1810 S 38th St, Lincoln, NE, 68506, US",1,1b,gpt-4o-mini,,,,,0.0,0.0,False
08f2749969a0524a032709b1668d60a4,Grainger,retail,MI,standard_commercial,small_urban_storefront,simple,low,42.245234,-83.73407,42.245234,-83.73407,1.0,"The current pin is already at the main customer entrance of the Grainger retail location, which is the storefront door facing the street.",42.245234,-83.73407,1.0,42.245234,-83.73407,0.2,"The property appears to have no visible driveway or parking lot entry from the road, indicating it may be pedestrian-only.",shared,,0.0,0.0,0.0,0.0,"2915 Boardwalk St, Ann Arbor, MI, 48104, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2a134dd6e808d038bb5597b7d373d,Westville Appliances II,appliance_store,NJ,standard_commercial,small_urban_storefront,simple,low,39.8684063,-75.1250393,39.8684063,-75.1250393,1.0,"The current pin is already at the main customer entrance of Westville Appliances II, which is the storefront door facing the street.",39.8684063,-75.1250393,1.0,39.8684063,-75.1250393,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry.,shared,,0.0,0.0,0.0,0.0,"217 Delsea Dr, Westville, NJ, 08093-1222, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f26e5a0b13048103d1842a969f548f,Pyro Papas Fireworks,firework_retailer,KS,standard_commercial,small_urban_storefront,simple,low,38.7820783,-95.1884254,38.7820783,-95.1884254,1.0,"The current pin is already at the main customer entrance of Pyro Papas Fireworks, as it is positioned at the storefront door facing the street.",38.7820783,-95.1884254,1.0,38.781894304024874,-95.1884254,0.8,"The identified entry point is the most visible driveway cut leading into the parking area from the road, allowing vehicle access to the property.",both,,20.459418956909616,0.0,20.459418956909616,0.0,"719 Ames St, Baldwin City, KS, 66006-7140, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2a98ba908c89403ed8847c6c2854b,Rc's Country Store & Fillin' Station,convenience_store,WV,standard_commercial,small_urban_storefront,complex,high,37.619687,-82.1671691,37.619924945597255,-82.16693306668638,0.9,"The main entrance is located on the street-facing side of the building, identifiable by the door and signage. The pin is placed close to the entrance as per the imagery.",37.619924945597255,-82.16693306668638,0.9,37.61950004274501,-82.1671691,0.9,The identified entry point is the most visible driveway entrance from the road leading to the parking lot of Rc's Country Store & Fillin' Station.,both,,51.61833596664091,33.64836576386022,20.788698254031736,33.64836576386022,"11366 State Highway 1056, Matewan, WV, 41544-8544, US",1,1c,gpt-4o-mini,,,,,33.68621383898381,47.300152207207354,True
08f48d691a31bc9403f37948838961ca,Holiday Inn Express Kermit,hotel,TX,standard_commercial,large_standalone,simple,medium,31.8546007,-103.0666993,31.8546007,-103.0666993,1.0,"The current pin is already at the main customer entrance of the Holiday Inn Express Kermit, which is the storefront door facing the street.",31.8546007,-103.0666993,1.0,31.854400215631102,-103.0666993,0.9,"The identified entry point is the most visible driveway leading into the parking lot from the road, allowing for vehicle access to the property.",both,,22.292844692603513,0.0,22.292844692603513,0.0,"1019 Cr 313, Kermit, TX, 79745, US",1,1b,gpt-4o-mini,,,,,0.0,0.0,False
08f44464254361ae03f3b6c60ed3150e,The Hotel Modern,hotel,LA,standard_commercial,large_standalone,simple,medium,29.943671,-90.07182,29.943671,-90.07182,1.0,"The current pin is already at the main customer entrance of The Hotel Modern, which is the storefront door facing St Charles Ave.",29.943671,-90.07182,1.0,29.943671,-90.07182,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,0.0,0.0,0.0,0.0,"936 St Charles Ave, New Orleans, LA, 70130-3904, US",1,1b,gpt-4o-mini,,,,,0.0,0.0,False
08f260d872af00f10372d622a880ca22,Sherwin-Williams Commercial Paint Store,paint_store,IA,standard_commercial,small_urban_storefront,multi_tenant,medium,41.57464585,-93.62561231,41.57464585,-93.62561231,1.0,"The current pin is already at the main customer entrance of the Sherwin-Williams Commercial Paint Store, which is the storefront door facing the street.",41.57464585,-93.62561231,1.0,41.57446927541037,-93.62561231,0.8,"The identified entry point is the most visible driveway cut leading into the parking lot from the road, allowing access to the Sherwin-Williams Commercial Paint Store.",both,,19.634198541759297,0.0,19.634198541759297,0.0,"920 Morgan St Ste T, Des Moines, IA, 50309, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f26aa4de0a6b51039de62dd321ddd4,Sugar Mill Self Storage,storage_facility,CO,standard_commercial,small_urban_storefront,simple,low,40.1618652,-105.0768333,40.1618652,-105.0768333,1.0,"The current pin is already at the main customer entrance of Sugar Mill Self Storage, which is facing the street.",40.1618652,-105.0768333,1.0,40.16168481733192,-105.0768333,0.9,"The entry point is visible as a driveway cut leading into the storage facility from the road, making it the primary vehicle entry.",both,,20.05763754505585,0.0,20.05763754505585,0.0,"755 Weaver Park Rd, Longmont, CO, 80501-6091, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f262808e41d0e30328cf1d5ba63646,Ay Jalisco,mexican_restaurant,IA,standard_commercial,small_urban_storefront,simple,low,43.2646789,-93.6382924,43.2646789,-93.6382924,1.0,"The current pin is already at the main customer entrance of Ay Jalisco, as it is positioned at the storefront door facing the street.",43.2646789,-93.6382924,1.0,43.2646789,-93.6382924,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,0.0,0.0,0.0,0.0,"208 N Clark St, Forest City, IA, 50436-1512, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f444650a64204803eb7d34f9ac3d6b,Huey P's Pizzeria,pizza_restaurant,LA,standard_commercial,small_urban_storefront,simple,low,29.9173127,-90.0657784,29.9173127,-90.0657784,1.0,"The current pin is already at the main customer entrance of Huey P's Pizzeria, which is the storefront door facing the street.",29.9173127,-90.0657784,1.0,29.91710811904961,-90.0657784,0.8,The identified entry point is the most visible driveway entrance leading into the parking lot of Huey P's Pizzeria from the road.,both,,22.748363771571967,0.0,22.748363771571967,0.0,"139 Huey P Long Ave, Gretna, LA, 70053-5813, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f0c73381d9d46b033172a6b7234c7d,Arti-Circle Framing and Restoration,arts_and_crafts,AK,standard_commercial,small_urban_storefront,simple,low,61.1837758,-149.8974262,61.1837758,-149.8974262,1.0,"The current pin is already at the main customer entrance of the Arti-Circle Framing and Restoration business, which is the storefront door facing the street.",61.1837758,-149.8974262,1.0,61.183662031519205,-149.8974262,0.9,"The primary vehicle entry point is visible as a driveway cut leading into the parking lot from Arctic Blvd, located directly south of the building.",both,,12.650477875819854,0.0,12.650477875819854,0.0,"4101 Arctic Blvd, Anchorage, AK, 99503-5702, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f446ca8d335135037da2a5956849b2,Grand Lux Cafe,american_restaurant,TX,standard_commercial,small_urban_storefront,simple,low,29.7412907,-95.4629429,29.7412907,-95.4629429,1.0,"The current pin is already at the main customer entrance of Grand Lux Cafe, which is the storefront door facing the street.",29.7412907,-95.4629429,1.0,29.74108575835582,-95.4629429,0.8,"The identified entry point is the most visible driveway leading into the parking lot from Westheimer Rd, allowing access to the Grand Lux Cafe.",both,,22.788471090759877,0.0,22.788471090759877,0.0,"5000 Westheimer Rd, Houston, TX, 77056-5613, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f29a926d790723035579618f9c1a4b,Gerd Schneider Nursery LLC,nursery_and_gardening,CA,standard_commercial,small_urban_storefront,simple,low,36.9687127,-121.5317864,36.9687127,-121.5317864,1.0,"The current pin is already at the main customer entrance of the Gerd Schneider Nursery LLC, as it is positioned at the storefront door facing the street.",36.9687127,-121.5317864,1.0,36.9687127,-121.5317864,0.3,"The property appears to be a nursery with no visible driveway or parking lot entry from the road in the image. Therefore, the center is marked with low confidence.",shared,,0.0,0.0,0.0,0.0,"1225 Bloomfield Ave, Gilroy, CA, 95020-8002, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2a8ba69564b0b03324dd9172daaf5,Petro Express,convenience_store,NC,standard_commercial,small_urban_storefront,simple,low,35.9202131007868,-78.960304305029,35.9202131007868,-78.960304305029,1.0,"The current pin is already at the main customer entrance of Petro Express, which is the storefront door facing the street.",35.9202131007868,-78.960304305029,1.0,35.9202131007868,-78.960304305029,0.2,"The property appears to have multiple entries, but the primary vehicle entry is not clearly visible from the current pin location. The center is marked due to uncertainty.",shared,,0.0,0.0,0.0,0.0,"4830 Hope Valley Rd, Durham, NC, 27707, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f29b6c1085a4c40386bb83e738e9b1,T-Mobile,mobile_phone_store,AZ,standard_commercial,small_urban_storefront,simple,low,33.6709054,-112.0282479,33.67093218664066,-112.02801186668638,0.9,"The pin is placed near the main entrance of the T-Mobile store, which is visible on the street-facing facade. The entrance is marked by signage and a door opening.",33.67093218664066,-112.02801186668638,0.9,33.67070896463516,-112.0282479,0.9,"The identified entry point is the main driveway leading into the parking lot, which is the most visible and direct access from the road.",both,,33.063431856969935,22.044759383412867,21.842615984337233,22.044759383412867,"2450 E Beardsley Rd, Phoenix, AZ, 85050-1300, US",1,1c,gpt-4o-mini,,,,,22.0695555864865,24.849070246542674,True
08f2640c507a574b03f3da764f851ea1,Soccer Master,sporting_goods,IL,standard_commercial,small_urban_storefront,simple,low,38.5717815,-89.9238948,38.57189054480895,-89.92365876668639,0.9,"The pin is placed at the main customer entrance of Soccer Master, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",38.57189054480895,-89.92365876668639,0.9,38.571513082008735,-89.9238948,0.9,"The primary vehicle entry point is located at the bottom right of the image, where the driveway leads into the parking lot for Soccer Master.",both,,46.719376680288235,23.83433079858411,29.84671884901935,23.83433079858411,"3660 Green Mount Crossing Dr, Shiloh, IL, 62269, US",1,1c,gpt-4o-mini,,,,,23.861139932613064,32.68155245916293,True
08f2aae6e2699792032739471653a76d,O'Hurley's General Store,grocery_store,WV,standard_commercial,large_standalone,simple,low,39.4278732,-77.8042802,39.42793949744044,-77.80420509849111,0.9,"The pin is placed near the main entrance of O'Hurley's General Store, which is visible on the street-facing facade. The entrance is identifiable by the door and signage.",39.42793949744044,-77.80420509849111,0.9,39.4278732,-77.8042802,0.2,"The property appears to have no visible driveway or parking lot entry from the road, indicating it may be pedestrian-only.",both,,9.79559632598241,9.79559632598241,0.0,9.79559632598241,"205 E Washington St, Shepherdstown, WV, 25443-4741, US",1,1b,gpt-4o-mini,,,,,9.806614527894457,13.83793018442102,False
08f2a3315b6544f10360fb62f827a802,Baxter's Fine Jewelry,jewelry_store,RI,standard_commercial,small_urban_storefront,simple,low,41.7419592,-71.4379694,41.7419592,-71.4379694,1.0,"The current pin is already at the main customer entrance of Baxter's Fine Jewelry, as it is positioned at the storefront door facing the street.",41.7419592,-71.4379694,1.0,41.74170303061865,-71.4379694,0.9,"The primary vehicle entry point is visible as the driveway leading into the parking lot from Jefferson Blvd, located directly in front of Baxter's Fine Jewelry.",both,,28.484735567088865,0.0,28.484735567088865,0.0,"200 Jefferson Blvd, Warwick, RI, 02888-3826, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f44f055bd06889038fa1dd2bc20326,Hyatt Place Jacksonville / St. Johns Town Center,resort,FL,standard_commercial,large_standalone,complex,high,30.256515,-81.529048,30.25663547480229,-81.52881196668639,0.9,"The pin is placed at the main customer entrance of the Hyatt Place Jacksonville, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",30.25663547480229,-81.52881196668639,0.9,30.25621844664052,-81.529048,0.9,"The primary vehicle entry point is located at the southern edge of the property, where the driveway cuts off from Town Center Pkwy, leading into the parking lot.",both,,51.616463834497,26.332629935837847,32.97522905366601,26.332629935837847,"4742 Town Center Pkwy, Jacksonville, FL, 32246, US",1,1b,gpt-4o-mini,,,,,26.362249185919907,36.10721105605611,True
08f2989a065a5d0403e16b3b90be285b,stoke the goat,sporting_goods,CA,standard_commercial,small_urban_storefront,simple,low,39.3241861,-120.2886791,39.3241861,-120.2886791,1.0,"The current pin is already at the main customer entrance of the building, which is the storefront door facing the street.",39.3241861,-120.2886791,1.0,39.3241861,-120.2886791,0.3,"The property appears to have no visible driveway or parking lot entry from the road, indicating it may be pedestrian-only.",shared,,0.0,0.0,0.0,0.0,"15826 Donner Pass Rd, Truckee, CA, 96161-0473, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2a101ac0b62c303ac2139e17f331c,Sapori of Scarsdale,italian_restaurant,NY,standard_commercial,small_urban_storefront,simple,low,40.988893,-73.806467,40.988893,-73.806467,1.0,"The current pin is already at the main customer entrance of the restaurant, which is the appropriate location for pedestrian entry.",40.988893,-73.806467,1.0,40.988893,-73.806467,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,0.0,0.0,0.0,0.0,"2 Chase Rd, Scarsdale, NY, 10583-4106, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f276b26e08121e039046f4ad2e4a6a,Steinkopf and Sons Wholesale Nursery,nursery_and_gardening,MI,standard_commercial,small_urban_storefront,simple,low,43.4445013,-82.9694516,43.4445013,-82.9694516,1.0,"The current pin is already at the main customer entrance of the nursery, as it is positioned at the storefront door facing the street.",43.4445013,-82.9694516,1.0,43.44432993018534,-82.9694516,0.8,The identified entry point is the most visible driveway cut leading from the road to the parking area of the nursery.,both,,19.055453970117764,0.0,19.055453970117764,0.0,"934 Wheeler Rd, Moore Twp, MI, 48472-9383, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2830084963282035c204c30c55569,Lucky Jelly Donuts,donuts,CA,standard_commercial,small_urban_storefront,simple,low,38.2511003,-122.0340696,38.2511003,-122.0340696,1.0,"The current pin is already at the main customer entrance of Lucky Jelly Donuts, which is the storefront door facing the street.",38.2511003,-122.0340696,1.0,38.2509149418488,-122.0340696,0.9,"The entry point is identified as the driveway leading into the parking lot, which is the most visible and accessible from the road.",both,,20.61088602572991,0.0,20.61088602572991,0.0,"760 N Texas St, Fairfield, CA, 94533-5608, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2a9b196871183034b75b8300ee6cb,AT&T Store,mobile_phone_store,KY,standard_commercial,small_urban_storefront,simple,low,36.8264826,-83.323314,36.8264826,-83.323314,1.0,"The current pin is already at the main customer entrance of the AT&T Store, which is the appropriate location for pedestrian entry.",36.8264826,-83.323314,1.0,36.82629366609283,-83.323314,0.8,"The entry point is likely the driveway leading into the parking lot, which is visible from the road.",both,,21.008491948119712,0.0,21.008491948119712,0.0,"2366 S US Highway 421, Harlan, KY, 40831-1748, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f26cb9a59a025a03875eda2c24729d,Docent Steak,steakhouse,TX,standard_commercial,small_urban_storefront,simple,low,32.7946802,-96.8088479,32.794797444395,-96.8086118666864,0.9,"The pin is placed at the main customer entrance of Docent Steak, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",32.794797444395,-96.8086118666864,0.9,32.79457197440462,-96.8086118666864,0.9,The identified entry point is the most visible driveway entrance from the road leading to the parking area for Docent Steak.,both,,25.071119040842692,25.62654681010395,25.13122948068692,25.626546811127746,"2801 N Harwood St, Dallas, TX, 75201-1574, US",1,1c,gpt-4o-mini,,,,,25.655371850796627,35.13903250048109,True
08f2a132cb013a5c0314172d0aab2dd4,Il Verdi,italian_restaurant,NJ,standard_commercial,small_urban_storefront,simple,low,39.3524666,-74.4443366,39.35257444982821,-74.44410056668639,0.9,"The identified location is the main entrance of Il Verdi, facing the street, with visible signage and door access for pedestrians.",39.35257444982821,-74.44410056668639,0.9,39.352367046312416,-74.44410056668639,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of Il Verdi.,both,,23.062218724484882,23.57313917302302,23.117514481250392,23.57313917302302,"2831 Boardwalk, Atlantic City, NJ, 08401-6338, US",1,1c,gpt-4o-mini,,,,,23.59965451664191,32.3234074482983,True
08f26c115d24c16c036806b477225778,McDonald's,fast_food_restaurant,OK,standard_commercial,small_urban_storefront,simple,low,35.2036339,-97.4667719,35.2036339,-97.4667719,1.0,"The current pin is already at the main customer entrance of the McDonald's, which is the storefront door facing the street.",35.2036339,-97.4667719,1.0,35.20344103521156,-97.4667719,0.9,"The primary vehicle entry point is located on the right side of the property, where the driveway leads into the parking lot from the road.",both,,21.44558600260194,0.0,21.44558600260194,0.0,"1720 W Lindsey St, Norman, OK, 73069-4306, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f29aeb2324221103fb2902d8a4ce1a,Carnitas Michoacan,restaurant,CA,standard_commercial,small_urban_storefront,simple,low,35.3393742,-119.0140035,35.3393742,-119.0140035,1.0,"The current pin is already at the main customer entrance of Carnitas Michoacan, as it is positioned at the storefront door facing the street.",35.3393742,-119.0140035,1.0,35.3393742,-119.0140035,0.2,"The property appears to have no visible driveway or parking lot entry from the road, indicating it may be pedestrian-only.",shared,,0.0,0.0,0.0,0.0,"1039 Ming Ave, Bakersfield, CA, 93307-3913, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2aab64b4b5b1b0336397ed3529bbb,Krispy Krunchy Chicken,chicken_restaurant,VA,standard_commercial,small_urban_storefront,simple,low,37.5851991,-77.4214049,37.5851991,-77.4214049,1.0,"The current pin is already at the main customer entrance of Krispy Krunchy Chicken, which is facing the street.",37.5851991,-77.4214049,1.0,37.58501205605389,-77.4214049,0.9,"The entry point is identified at the driveway leading into the parking lot from E Laburnum Ave, which is the most visible and primary access point for vehicles.",both,,20.798337866700045,0.0,20.798337866700045,0.0,"625 E Laburnum Ave, Richmond, VA, 23222-2206, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f44a829db7442d03c72d9448c9f367,Corey's Bagels On the Beach,bagel_shop,FL,standard_commercial,small_urban_storefront,simple,low,28.1388035,-80.5884816,28.1388035,-80.5884816,1.0,"The current pin is already located at the main customer entrance of Corey's Bagels On the Beach, facing the street.",28.1388035,-80.5884816,1.0,28.138595364013327,-80.5884816,0.9,The identified entry point is the most visible driveway entrance from the road leading to the parking lot of Corey's Bagels On the Beach.,both,,23.14366577042776,0.0,23.14366577042776,0.0,"692 E Eau Gallie Blvd, Satellite Beach, FL, 32937, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2aac8c344505c03bc362f9abb3636,Prowler Bats,sporting_goods,PA,standard_commercial,small_urban_storefront,simple,low,40.00319,-75.6342346,40.00319,-75.6342346,1.0,"The current pin is already at the entrance of the building, which is the main customer entrance facing the street.",40.00319,-75.6342346,1.0,40.00319,-75.6342346,0.2,The property appears to be surrounded by trees and does not show a clear vehicle entry point from the road.,shared,,0.0,0.0,0.0,0.0,"1372 Grove Rd, West Chester, PA, 19380-1026, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f29a0969036391032504daedc00ff3,Surf Cycle Laundromat,laundromat,CA,standard_commercial,small_urban_storefront,simple,low,33.4674073,-117.6761476,33.4674073,-117.6761476,1.0,"The current pin is already at the main customer entrance of Surf Cycle Laundromat, which is the appropriate location for pedestrian entry.",33.4674073,-117.6761476,1.0,33.46721040109087,-117.6761476,0.8,The identified entry point is the most visible driveway entrance from the road leading to the laundromat's parking lot.,both,,21.894159757329334,0.0,21.894159757329334,0.0,"34122 Doheny Park Rd, Capistrano Beach, CA, 92624-1109, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f27592e5d500db03c0c18956e61e37,Phan Thiet Oriental Market,supermarket,IL,standard_commercial,large_standalone,simple,low,41.8894758,-88.1049298,41.88961956376765,-88.10469376668638,0.9,"The pin is placed at the main customer entrance of the supermarket, which is visible on the street-facing facade. The entrance is marked by signage and a door opening.",41.88961956376765,-88.10469376668638,0.9,41.889300088728426,-88.1049298,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of the supermarket.,both,,40.54252526445194,25.24453067884941,19.538201953596236,25.24453067884941,"497 S Schmale Rd, Carol Stream, IL, 60188-2416, US",1,1b,gpt-4o-mini,,,,,25.272926022430816,35.56393935639968,True
08f269d8cd34e8e303a6861b23cf6202,Quality Inn Near Western State Colorado University,inn,CO,standard_commercial,large_standalone,simple,low,38.544537,-106.922533,38.544537,-106.922533,1.0,"The current pin is already at the main customer entrance of the Quality Inn, which is the appropriate location for pedestrian entry.",38.544537,-106.922533,1.0,38.54435239267376,-106.922533,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking lot of the Quality Inn.,both,,20.527398099807304,0.0,20.527398099807304,0.0,"400 E Tomichi Ave, Gunnison, CO, 81230, US",1,1b,gpt-4o-mini,,,,,0.0,0.0,False
08f2a90b6e6769b1035621289d944758,Giant Eagle,grocery_store,OH,standard_commercial,large_standalone,simple,low,40.1027151,-83.1563606,40.1027151,-83.1563606,1.0,"The current pin is already located at the main customer entrance of the Giant Eagle grocery store, as it is positioned at the storefront door facing the street.",40.1027151,-83.1563606,1.0,40.10245249675901,-83.1563606,0.9,"The primary vehicle entry point is located at the bottom of the image, where the driveway leads into the parking lot, making it the most visible and accessible entry for drivers.",both,,29.20014811856176,0.0,29.20014811856176,0.0,"6700 Perimeter Loop Rd, Dublin, OH, 43017-3214, US",1,1b,gpt-4o-mini,,,,,0.0,0.0,False
08f2836204903b8603c7ac8fb9b8347b,College Square Shopping Center,shopping_center,CA,multi_tenant,strip_mall_tenant,complex,high,37.987137,-121.32246,37.987137,-121.32246,1.0,The current pin is already at the correct unit entrance for College Square Shopping Center.,37.987137,-121.32246,1.0,37.98686641176948,-121.32246,0.9,"The closest parking lot entrance to the College Square Shopping Center is located to the south of the current pin, providing direct access to the shared parking area.",both,,30.088038443015446,0.0,30.088038443015446,0.0,"4555 N Pershing Ave, Stockton, CA, 95207-6739, US",2,2a,gpt-4o-mini,,,,,0.0,0.0,False
08f44f622db8b74b03b78a48a5e33a2f,Outback Steakhouse,steakhouse,FL,standard_commercial,small_urban_storefront,simple,low,29.8663434,-81.3202116,29.8663434,-81.3202116,1.0,"The current pin is already at the main customer entrance of Outback Steakhouse, which is facing the street.",29.8663434,-81.3202116,1.0,29.86604567550197,-81.3202116,0.9,"The primary vehicle entry point is located on the right side of the property, where the driveway leads into the parking lot from the road.",both,,33.10545371908691,0.0,33.10545371908691,0.0,"245 State Road 312, St Augustine, FL, 32086-4246, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f44c8645a0da92031ef0c62c8c52cc,Los Primos,texmex_restaurant,TN,standard_commercial,small_urban_storefront,simple,low,35.9116312,-84.5845913,35.9116312,-84.5845913,1.0,"The current pin is already at the main customer entrance of Los Primos, which is the storefront door facing the street.",35.9116312,-84.5845913,1.0,35.9113531364184,-84.5845913,0.9,"The primary vehicle entry point is visible on the right side of the property, leading into the parking lot from the road.",both,,30.91925955878738,0.0,30.91925955878738,0.0,"1712 S Roane St, Harriman, TN, 37748-8640, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f2af620971db1e03bada0c7192cb83,T.J. Maxx,clothing_store,VA,standard_commercial,small_urban_storefront,simple,low,36.7754503062961,-76.2341764569282,36.7754503062961,-76.2341764569282,1.0,"The current pin is already at the main customer entrance of T.J. Maxx, which is the storefront door facing the street.",36.7754503062961,-76.2341764569282,1.0,36.7748315649916,-76.2341764569282,0.9,"The primary vehicle entry point is visible on the right side of the image, leading into the parking lot for T.J. Maxx.",both,,68.80089396594259,0.0,68.80089396594259,0.0,"1412 Greenbriar Pkwy., Chesapeake, VA, 23320, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f28300a306e24e0322af6f6f066631,Laundry Depot,laundromat,CA,standard_commercial,small_urban_storefront,simple,low,38.249538,-122.055762,38.249538,-122.055762,1.0,"The current pin is already at the main customer entrance of the Laundry Depot, which is the storefront door facing the street.",38.249538,-122.055762,1.0,38.24935263786429,-122.055762,0.9,"The entry point is located at the southern edge of the property, where the driveway leads into the parking lot, making it the most visible and accessible entry for vehicles.",both,,20.61132908230301,0.0,20.61132908230301,0.0,"1500 W Texas St, Fairfield, CA, 94533-6076, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f44a972b84c395034dd2155db26a80,Ace Hardware of Oviedo,retail,FL,standard_commercial,small_urban_storefront,simple,low,28.671482,-81.206826,28.671482,-81.206826,1.0,"The current pin is already located at the main customer entrance of Ace Hardware of Oviedo, which is the storefront door facing the street.",28.671482,-81.206826,1.0,28.671274907892695,-81.206826,0.9,"The primary vehicle entry point is visible as a driveway cut leading into the parking lot from the road, located to the south of the building.",both,,23.027591680224056,0.0,23.027591680224056,0.0,"23 E Franklin St, Oviedo, FL, 32765, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
08f44554099b56f303491a2145c1f16b,Jacked Up Coffee Bar,coffee_shop,MS,standard_commercial,small_urban_storefront,simple,low,30.3978,-88.8980793,30.3978,-88.8980793,1.0,"The current pin is already at the main customer entrance of Jacked Up Coffee Bar, which is the storefront door facing the street.",30.3978,-88.8980793,1.0,30.3978,-88.8980793,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,0.0,0.0,0.0,0.0,"999 Howard Ave, Biloxi, MS, 39530-3766, US",1,1c,gpt-4o-mini,,,,,0.0,0.0,False
